Grain,Al,Al_se,Ca,Ca_se,Cl,Cl_se,Fe,Fe_se,K,K_se,Mg,Mg_se,Mn,Mn_se,Nb,Nb_se,O,O_se,P,P_se,S,S_se,Si,Si_se,Sr,Sr_se,Ti,Ti_se,V,V_se,W,W_se,Zn,Zn_se,Ba,Ba_se,Cr,Cr_se,Ni,Ni_se
BRc_grain_137,1.050161407511311,0.00043764297508371844,0.0729176357831657,0.00014512264467873864,,,37.091363430993546,0.0011989451914114519,0.1748933123958361,0.0001566972770476249,,,,,,,59.568317625102665,0.0012825652233095005,,,,,1.8315204585644147,0.0004254201461564501,,,0.21082612964905828,0.00012135971608118815,,,,,,,,,,,,
BRc_grain_138,0.06597901066915793,0.00040577931396867077,,,,,36.957390260415515,0.0012106274626595753,,,,,,,,,62.77509350858392,0.0012469192475045626,,,,,0.17032497987231074,0.00019054054619428975,,,0.03121224045909549,0.00011665201678128951,,,,,,,,,,,,
BRc_grain_139,0.57340871161357,0.00043948479452130673,0.08203074624147752,0.00014971754714528966,,,38.57264919326512,0.0012217062517691309,0.03356575051595992,0.0001501245416395768,,,,,,,59.26059778756071,0.0013080652238896947,,,,,1.2436392521347237,0.00043172414431912276,,,0.23410855866843294,0.00012420071002918268,,,,,,,,,,,,
BRc_grain_14,,,,,,,15.673122552089842,0.5906324356706,,,,,,,,,66.34446904019372,0.81483177524115,,,,,,,,,17.98240840771644,0.6546159787629999,,,,,,,,,,,,
BRc_grain_140,0.5737834564270308,0.00044437207698607887,0.08225705032726462,0.00014862504919067749,,,38.57151536460286,0.0012711290797400752,0.03377992717275319,0.00015344402979410658,,,,,,,59.2603065997326,0.0013537436978771891,,,,,1.2441736482363404,0.00042523857835175693,,,0.23418395350114796,0.00012616315247097187,,,,,,,,,,,,
BRc_grain_141,0.4074728961609372,0.00042271965341300307,0.06233993867139667,0.000145464839708289,,,35.32818938108729,0.0012394359678212584,0.02421967144449176,0.0001482559965218248,,,0.10834790721409332,0.00020782941553291415,,,61.137833602726545,0.0013433546857211948,,,,,0.791498905609455,0.00040710145229732144,,,2.1400976970857926,0.000246606538846161,,,,,,,,,,,,
BRc_grain_142,0.3293556339783993,0.0004457174400917153,0.05762761054521065,0.00014616628106904576,,,39.20331087737458,0.0012516697641486727,,,,,0.11407525603865326,0.00022237036381786337,,,59.25068360076187,0.0013337295883663989,,,,,0.8453287215699679,0.00042199312425564723,,,0.19961829973132325,0.00012368355487114816,,,,,,,,,,,,
BRc_grain_143,0.4815680223471519,0.00047308166861276496,0.0965083220724341,0.00015785246812675843,,,40.322959909822266,0.0013819804241001089,,,,,,,,,57.28923406460099,0.0014504236620246451,,,,,1.0251254258587854,0.00045941652024123923,,,0.7846042552983785,0.00026544130538865707,,,,,,,,,,,,
BRc_grain_144,0.3118099695427917,0.0004354383312234013,0.04056100649701202,0.00014897030660780092,,,34.97355189249785,0.0013587005676903565,,,,,,,,,60.13174664836017,0.0015150042256992398,,,,,0.5422638654094641,0.00021419739449934363,,,4.000066617692712,0.00037526003818160814,,,,,,,,,,,,
BRc_grain_145,0.5955126526813136,0.00040301844689264506,0.05207125086557178,0.00013320276293743801,,,34.97466299656055,0.0011508955882222674,0.12205902829689219,0.00013880734647481413,,,0.10840108463322556,0.00020158954928128816,,,62.31946670711667,0.0012701175690649498,,,,,1.2619615499064536,0.0003859762972339057,,,0.5658647299393126,0.00022716661223350193,,,,,,,,,,,,
BRc_grain_15,,,,,,,37.94610024316832,0.6145768488727,,,,,,,,,61.70391740547141,0.6177714513335401,,,,,,,,,0.34998235136025,0.049463821950030004,,,,,,,,,,,,
BRc_grain_16,,,,,,,35.98206408035861,0.67399228126902,,,,,,,,,61.294120065832324,0.6624298485098,,,,,,,,,2.72381585380906,0.12940996823124,,,,,,,,,,,,
BRc_grain_17,,,,,,,14.64329503042608,0.5193643143422599,,,,,,,,,63.95225259534536,0.8771112770218401,,,,,,,,,21.40445237422857,0.48225586954712,,,,,,,,,,,,
BRc_grain_19,,,,,,,30.11144327943638,0.6216122222573099,,,,,,,,,69.15368356476745,0.60815321556539,,,,,,,,,0.73487315579617,0.07520824808059,,,,,,,,,,,,
BRc_grain_20,,,,,,,13.631484432840878,0.39540203242157,,,,,,,,,65.58938572353736,0.83358165594968,,,,,,,,,20.779129843621767,0.54879937673305,,,,,,,,,,,,
BRc_grain_22,,,,,,,36.96131762086759,0.5352875900259499,,,,,,,,,62.79350039419956,0.53364969394324,,,,,,,,,0.24518198493284002,0.0296678661201,,,,,,,,,,,,
BRc_grain_23,,,,,,,41.5091944200703,0.9912889861620999,,,,,,,,,57.82966444702596,1.0053980525374,,,,,,,,,0.66114113290373,0.06898523797775001,,,,,,,,,,,,
BRc_grain_24,,,,,,,42.92577013595815,1.0600707465607901,,,,,,,,,56.807705735948325,1.0598258787197201,,,,,,,,,0.26652412809353,0.039239348136450004,,,,,,,,,,,,
BRc_grain_28,,,,,,,37.25907258936548,0.59290959792327,,,,,,,,,60.72489755164927,0.58153442172682,,,,,,,,,2.01602985898524,0.11447694744704999,,,,,,,,,,,,
BRc_grain_29,,,,,,,14.394676208294499,0.5556947873850501,,,,,,,,,64.20418138807058,1.11185559474988,,,,,,,,,21.40114240363491,0.62631526188378,,,,,,,,,,,,
BRc_grain_31,,,,,,,35.66139959342764,0.66439955659106,,,,,,,,,63.92539083835058,0.65810854879804,,,,,,,,,0.41320956822175997,0.04584196337791,,,,,,,,,,,,
BRc_grain_32,,,,,,,22.21312698855442,0.7075837634348799,,,,,,,,,64.078361296062,0.97925066421176,,,,,,,,,13.708511715383558,0.7365547079035399,,,,,,,,,,,,
BRc_grain_33,,,,,,,34.27729267354161,0.6628172607822901,,,,,,,,,65.05418874023279,0.66128834891708,,,,,,,,,0.6685185862256,0.05313975099475,,,,,,,,,,,,
BRc_grain_37,,,,,,,38.5743926696302,0.56533738314858,,,,,,,,,60.86483867791155,0.56032390282569,,,,,,,,,0.56076865245826,0.056117245909019994,,,,,,,,,,,,
BRc_grain_40,,,,,,,33.27694688621267,0.6481121946631,,,,,,,,,65.5488004374134,0.6309825727549601,,,,,,,,,1.17425267637392,0.08901119410037,,,,,,,,,,,,
BRc_grain_42,,,,,,,15.52936065637818,0.28150112422328,,,,,,,,,64.21330060326235,0.47643499597514,,,,,,,,,20.257338740359458,0.27059327700081004,,,,,,,,,,,,
BRc_grain_43,,,,,,,39.87889088070377,0.68685059665132,,,,,,,,,59.77953403449976,0.68816472233031,,,,,,,,,0.34157508479647003,0.0436014373617,,,,,,,,,,,,
BRc_grain_45,,,,,,,41.48221983238168,0.30378863495975,,,,,,,,,58.27232689995475,0.30377995844181,,,,,,,,,0.24545326766356002,0.01283189920327,,,,,,,,,,,,
BRc_grain_46,0.49947706193069147,0.00038874464670010065,,,,,28.55582078733653,0.001720877012152479,,,,,0.6023137884301202,0.00029316695018343175,,,62.70319604764345,0.002120103761332125,,,,,0.24028867862748798,0.0003706321003628153,,,7.398903636031721,0.0006346134128044278,,,,,,,,,,,,
BRc_grain_47,0.3183966368803231,0.00035513747721728896,,,,,12.958041133790177,0.0012096546957418033,,,,,,,,,66.92827516217604,0.002535976315806546,,,,,0.10140120097751233,0.00034002367878180665,,,19.693885866175954,0.0015721685349584682,,,,,,,,,,,,
BRc_grain_48,1.3229754785192156,0.0006113507564942724,,,,,31.35017975311505,0.0015309130488714146,,,,,,,,,65.28270205623448,0.0016631355388480073,,,,,1.590431369625362,0.0004069753908382497,,,0.4537113425058851,0.00023815344010658977,,,,,,,,,,,,
BRc_grain_49,0.5283991486694484,0.00044714700988283024,,,,,27.44915051563176,0.001825730413700985,,,,,1.387094098953264,0.0004324928920840846,,,59.02192733536131,0.00248270605508498,,,,,0.30067059851217864,0.00042336173640629697,,,11.312758302872037,0.0009209593522746354,,,,,,,,,,,,
BRc_grain_50,1.0512965337024913,0.0006408497056078289,,,,,36.60627570056633,0.0016636971522197286,,,,,0.3081706667686518,0.0003158511486382499,,,60.16483819596441,0.0017752054038020588,,,,,1.3169998529384292,0.0004046098691983614,,,0.552419050059684,0.0002447425614859921,,,,,,,,,,,,
BRc_grain_51,0.8087390371873169,0.0006620301607466448,,,,,40.02270359644701,0.0018439845834681634,,,,,,,,,57.92837490004269,0.0019355360679625235,,,,,0.6947644050037003,0.0004322947914544874,,,0.5454180613192945,0.00025170786465401787,,,,,,,,,,,,
BRc_grain_53,1.1275757331928504,0.0006152967188972553,,,,,37.26956923047366,0.0015917975611627001,,,,,,,,,60.12440951025012,0.0017283886315726043,,,,,1.3488344777603667,0.0006025841404626245,,,0.1296110483229939,0.00023785105491284011,,,,,,,,,,,,
BRc_grain_55,1.4430681990601888,0.0006544774643933852,,,,,37.13340896437271,0.0016954312851442624,,,,,,,,,59.36659452701274,0.0018245316204117633,,,,,1.6977545164432186,0.0006141827448692274,,,0.3591737931111373,0.00024319683453734843,,,,,,,,,,,,
BRc_grain_56,0.7830980945032863,0.00045085613181124597,,,,,34.75060896088863,0.0016534791210909413,,,,,0.1922819137070106,0.00033207632857014055,,,63.1421315779661,0.0017514464776266477,,,,,1.1170362643208174,0.000422670143384087,,,0.01484318861416,0.00021975286624170305,,,,,,,,,,,,
BRc_grain_57,1.454457760300132,0.000610038750931754,,,,,30.508427787814085,0.0014894410705502245,,,,,0.2254318564278057,0.00029414025441883455,,,65.65672942275125,0.0016598626036091726,,,,,2.1287719608141535,0.0005820034325201051,,,0.02618121189255986,0.000228490327261661,,,,,,,,,,,,
BRc_grain_58,0.7281008861250617,0.00045132360294977756,,,,,40.112599208682994,0.0017777489179459397,,,,,,,,,58.03616228735255,0.0018462683197746866,,,,,0.6508791086133193,0.00042758494293682606,,,0.47225850922606355,0.0002529107057465071,,,,,,,,,,,,
BRc_grain_59,1.0457922996142812,0.0005969684638830448,,,,,26.785977506641345,0.0017042446039633066,,,,,0.5408401057109192,0.00029127178026957135,,,61.942739112374475,0.002243376230505633,,,,,0.5709111665955245,0.00038044835816605224,,,9.11373980906345,0.0007870370253191275,,,,,,,,,,,,
BRc_grain_60,0.39147456185357216,0.0004403528695402812,,,,,40.841709449381156,0.0018411637224088077,,,,,,,,,57.99799848435892,0.0018889256414202091,,,,,0.14150021657044196,0.0004147488783992587,,,0.627317287835921,0.0002547950121326619,,,,,,,,,,,,
BRc_grain_61,1.01707925459151,0.0004192107444797062,,,,,26.493914251501664,0.0017651734867980778,,,,,0.33316134538925024,0.0003058569863107959,,,61.777027014840456,0.0023282454887195232,,,,,0.2606470043784568,0.00039877598521216676,,,10.118171129298654,0.0008573059849230865,,,,,,,,,,,,
BRc_grain_62,0.853991939102823,0.00040428348385662015,,,,,25.791974262382922,0.0016939464446630865,,,,,0.5318916774966325,0.0002975391822637621,,,62.337017035382324,0.0022557506342667445,,,,,0.6418733093919567,0.0003795010301709491,,,9.843251776243338,0.0008285785744576227,,,,,,,,,,,,
BRc_grain_65,0.6126441086800705,0.0004333901883889561,,,,,27.988497955012438,0.001796190576245674,,,,,0.5317822137682728,0.0003179539248514303,,,59.5647877809519,0.002348624870130698,,,,,0.7240437784277809,0.0004149135973677412,,,10.578244163159537,0.0008741239268251257,,,,,,,,,,,,
BRc_grain_67,1.1196473114084167,0.0006134315981077114,,,,,31.275432007155533,0.0018204069914969183,,,,,0.3572087170804968,0.0003192560561048654,,,60.28238861699978,0.0021837843622911153,,,,,0.2439296510496708,0.00041126436141310555,,,6.721393696306095,0.0006593830204527776,,,,,,,,,,,,
BRc_grain_68,0.3700359720743697,0.0003753340101225854,,,,,13.166594597198774,0.0013394752533742657,,,,,1.1371250868095781,0.0003726665446714362,,,64.80147107753876,0.0030371835100435605,,,,,0.11819014116521512,0.0003610394269260937,,,20.24357865913339,0.001831165135428028,0.1630044660799066,0.0003920819206497767,,,,,,,,,,
BRc_grain_69,2.2692261931143216,0.0006213149657378191,,,,,32.9071751218729,0.0018219956155707368,,,,,,,,,59.99726702146425,0.002124955265152901,,,,,0.20998935141569391,0.0003943538897106727,,,3.9817783602937267,0.0005027110768496341,0.6345639518391049,0.0003432781427783995,,,,,,,,,,
BRc_grain_70,1.3290007322188535,0.000659200857243149,,,,,38.34544232110372,0.0017639148739272712,,,,,0.11864595144289856,0.0003371598087120296,,,58.13556548003632,0.0018824233788453384,,,,,1.7345189710309312,0.0006351561606027144,,,0.336826544167283,0.00025128785263431243,,,,,,,,,,,,
BRc_grain_71,0.6578497452678834,0.00039141155304212824,,,,,26.073418709811726,0.001787790210823039,,,,,,,,,62.401717097138445,0.0023582983324176195,,,,,0.5264818306341624,0.0003840351818476972,,,9.997895484918889,0.0008445385045245598,0.3426371322288962,0.00031274668714145764,,,,,,,,,,
BRc_grain_72,0.6670934348182297,0.00040674690003387196,,,,,31.642888084361516,0.0017474115582312296,,,,,0.41643280310574166,0.00030164312164814483,,,61.045162022422325,0.0019918220809146117,,,,,0.2606427827938289,0.000400315327094472,,,5.967780872498351,0.0006032935564303552,,,,,,,,,,,,
BRc_grain_73,0.49178709373895985,0.0004294892166838016,,,,,38.92753304542178,0.0017355440503900629,,,,,0.22353549700883385,0.00030848619300261336,,,59.10654514963094,0.0018135845314131425,,,,,0.9329353164871252,0.00042239655152129355,,,0.31766389771236336,0.00024221637124911225,,,,,,,,,,,,
BRc_grain_74,0.7608515698314754,0.0004193771476669533,,,,,27.172894633608525,0.0018174878136341382,,,,,0.6077561428730518,0.00030309861030775276,,,61.69024680402181,0.0023950799511179384,,,,,1.7020830120574248,0.00040955617276661264,,,7.621853104895224,0.000794737745131434,0.354596340935458,0.0003304871619975048,,,,,0.08971839177703575,0.0004285052696441076,,,,
BRc_grain_75,0.7530577769045046,0.0004094025047815648,,,,,26.93225066578635,0.0017211112469810244,,,,,0.6016193758194616,0.000297747297973072,,,62.09674350954864,0.0022034789574859382,,,,,1.674941543551198,0.00040122358974391156,,,7.619957221536257,0.0006804813183897978,0.321429906853598,0.00032186635681071175,,,,,,,,,,
BRc_grain_76,1.6150539454543151,0.0005990064871657751,,,,,31.552344234332207,0.0018005169139252816,,,,,0.25187063945279736,0.00030329925041943853,,,60.875375685532916,0.0021346606396419336,,,,,0.09644142693797943,0.0003828421494479746,,,5.219759431494167,0.0006067595431044239,0.3891546367956122,0.00031719638875889005,,,,,,,,,,
BRc_grain_77,0.7809517715006796,0.00039454079458372756,,,,,30.971569925351268,0.0017107275093557828,,,,,0.09133645308674578,0.0002921368342622028,,,62.424990288289315,0.001996428243905756,,,,,0.11490022994644841,0.0003848254467734754,,,5.616251331825536,0.0005990114860227183,,,,,,,,,,,,
BRc_grain_79,0.43816658098503697,0.0004677069998772603,,,,,18.666762342823027,0.0018701502431900893,,,,,0.6339830056692559,0.0003536565012186506,,,57.8229112972425,0.003834691344078424,,,,,0.1117253210842106,0.00022545793244196054,,,22.141612981479746,0.002132931380209199,0.18483847071622939,0.0004975022361312946,,,,,,,,,,
BRc_grain_80,0.8980812604439,0.0004459271618922668,,,,,36.0467928981964,0.0019266485613834547,,,,,0.3935497759259508,0.0003265751449531213,,,58.15091848723427,0.0021467198873640135,,,,,0.9914259878825166,0.00042408486545329434,,,3.319649762610271,0.0005000123782105453,0.1995818277066825,0.0003537604168569699,,,,,,,,,,
BRc_grain_81,0.1793902726075473,0.00038440771089715204,,,,,12.364466743630764,0.0011922568438422763,,,,,3.736090674213286,0.0005983256754063265,,,63.07861233231067,0.0026876045834032703,,,,,0.07053697562491058,0.0003629745500612164,,,20.570903001612837,0.001580957021780148,,,,,,,,,,,,
BRc_grain_82,0.36334031525327837,0.0004005054902498082,,,,,24.99565947147285,0.0018737897119614141,,,,,0.1081674742997667,0.00029495380010636976,,,62.71448750450095,0.002604667696923197,,,,,0.28583346395595616,0.0003862568660828562,,,11.386540646238329,0.0009578180052268578,0.14597112427887016,0.0003197646233283401,,,,,,,,,,
BRc_grain_83,0.745506197488726,0.00041174710066045725,,,,,32.404833089696865,0.0015176199638502845,,,,,0.247874736676373,0.0003070579671682572,,,65.53848299895525,0.0016067151009140624,,,,,0.927283083691365,0.0004084543857545796,,,0.13601989349141763,0.00023710457175272147,,,,,,,,,,,,
BRc_grain_84,1.236346653260247,0.0003961295256456968,,,,,23.200761122994244,0.001305657507864721,,,,,,,,,60.18652797058961,0.0018764530945229012,,,,,15.009305046077426,0.0010364992656290853,,,0.36705920707847683,0.0002182807438048706,,,,,,,,,,,,
BRc_grain_85,0.8406961396994289,0.0004482726500495529,,,,,36.43482868155368,0.001827261583868999,,,,,0.5947458301815223,0.0003357060075766218,,,58.32715850373806,0.001980751472984286,,,,,0.7598258136528417,0.00043807663926505736,,,3.0427450311744564,0.0003958007456313326,,,,,,,,,,,,
BRc_grain_86,0.6883554584374084,0.00039619362756471176,,,,,22.50013557079413,0.001570225692111071,,,,,3.257899838581509,0.0004960888801506481,,,62.58914919675017,0.002341645616913203,,,,,0.5466118234087437,0.0003814954577230967,,,10.139092619107966,0.0008435467101550478,0.2787554929200717,0.00030614044498684646,,,,,,,,,,
BRc_grain_87,0.43270667562790344,0.00043970275561527075,,,,,39.27282086086989,0.00174228174710146,,,,,,,,,58.94921755512868,0.0018045178209024806,,,,,0.508137439919277,0.00042194786769313977,,,0.7798221940945089,0.00024556996636784724,0.057295274359731876,0.00023965474071975157,,,,,,,,,,
BRc_grain_88,0.5167667841640651,0.000428718329413816,,,,,37.91306166999947,0.001802816778253159,,,,,,,,,59.83946616327215,0.0018995276798000468,,,,,0.6871531792313104,0.0004232033111535151,,,1.0435522033330025,0.00035413598175635535,,,,,,,,,,,,
