Grain,Fe,Fe_se,O,O_se,Ti,Ti_se,Al,Al_se,Ba,Ba_se,Cr,Cr_se,Mn,Mn_se,P,P_se,Si,Si_se,V,V_se,Ca,Ca_se,Nb,Nb_se,W,W_se,K,K_se,Ni,Ni_se,S,S_se,Phase_Class,Cl,Cl_se,Mg,Mg_se,Zn,Zn_se,Sr,Sr_se
BRc02_grain_38,0.2965172438449728,1.2567274880075333e-05,0.6231798328711177,1.5060093475904075e-05,0.053976384561271365,3.703397130600079e-06,0.01831764501562559,3.85279088940719e-06,,,,,0.0014763024874404266,1.9480869670544344e-06,,,0.0018530182503983614,1.932483177754071e-06,0.004029281191316867,2.066318590701167e-06,0.0006502917778569386,1.29841536459848e-06,,,,,,,,,,,titanohematite,,,,,,,,
BRc02_grain_41,0.2706063179438505,1.1939830869193395e-05,0.6420372062609304,1.513900941464419e-05,0.06186721399509071,4.531383502893997e-06,0.005467395987211825,3.7906200564706196e-06,,,,,0.0028306133446766467,1.7697913229483964e-06,0.000706226579135809,1.6026121024681693e-06,0.008168017970842495,3.5275975839215042e-06,0.00375195994216631,1.962449397805286e-06,0.004565047976095358,1.2567379572793493e-06,,,,,,,,,,,titanohematite,,,,,,,,
BRc02_grain_43,0.34167394007184265,1.279002958488697e-05,0.6057032884159037,1.4437860050026401e-05,0.030228921741178912,3.4919200501260483e-06,0.008602106449171674,4.120134780565569e-06,,,,,0.0017611920810750904,1.9718136013927027e-06,,,0.006550603056232444,1.961540415537408e-06,0.004494179072192382,2.2198580290549807e-06,0.0006768788550321117,1.3955608677078528e-06,,,,,0.0003088902573710914,1.440103989929009e-06,,,,,titanohematite,,,,,,,,
BRc02_grain_45,0.2920941353077803,1.2618007386310439e-05,0.6206417053183607,1.557914841932878e-05,0.06192403963560609,3.882898720422475e-06,0.01737981085029971,3.881597903543942e-06,,,,,0.0015810742765308946,1.8655513754358701e-06,,,0.000822333385211173,1.9006453843808285e-06,0.0053407064651403695,2.0475932814286133e-06,0.00021619476107079548,1.3225758803326904e-06,,,,,,,,,,,titanohematite,,,,,,,,
BRc02_grain_51,0.2640502621990186,1.224028492949209e-05,0.638585376411257,1.6168540142355043e-05,0.08152736780405123,5.1452156550570655e-06,0.005216791846890525,3.71568672552502e-06,,,,,0.0036654146153940973,1.8604128750295024e-06,,,0.002555243734379125,1.7647163817510375e-06,0.0030861752877333263,1.979080841036776e-06,0.00034387472911265093,1.2756243891097284e-06,,,,,,,,,,,titanohematite,,,,,0.000969493372163505,3.086774514415425e-06,,
BRc02_grain_52,0.36639185288837267,1.3098114991844367e-05,0.594750461640141,1.427891240461535e-05,0.0156884111349973,2.3513943667382283e-06,0.01582304187143099,4.240407723664009e-06,,,,,,,,,0.0008858454680820155,1.9763526572613757e-06,0.0059945016631790275,2.233361076016667e-06,0.0004658853337970259,1.4116181325828227e-06,,,,,,,,,,,titanohematite,,,,,,,,
BRc02_grain_54,0.3470821632864776,1.2993011119146122e-05,0.6047379009271164,1.4507389987451292e-05,0.024992000640030407,2.393832550861891e-06,0.00996229068468816,4.065537785463013e-06,,,,,0.0017022380568664198,1.9834451315678037e-06,,,0.007423550248689014,3.909718242097578e-06,0.003264630899060318,2.171283429898235e-06,0.0005263147891017114,1.380010833896872e-06,,,,,0.0003089104679698974,1.423619368201632e-06,,,,,titanohematite,,,,,,,,
BRc02_grain_56,0.2586849169777346,1.1892500409499417e-05,0.6483675166251703,1.5589151434072356e-05,0.07798503856220966,4.927432478471498e-06,0.0037938602137086177,3.7500144833253816e-06,,,,,0.002843831686301559,1.818987779172652e-06,,,0.0036421343018398864,1.7393298347306123e-06,0.0035974756225176647,1.9023818090023172e-06,0.0008074749849937685,1.2138045993569272e-06,,,,,0.00027775102552385383,1.2404937739915774e-06,,,,,titanohematite,,,,,,,,
BRc02_grain_64,0.28802296608691397,1.2078317159994104e-05,0.6310744004436721,1.4794698617875536e-05,0.0634770068461256,4.5836943693875346e-06,0.010981330892558993,3.7674238137097484e-06,,,,,0.0017314428517314756,1.8521797308862974e-06,,,0.0013952731051484512,1.8118917417720267e-06,0.0020333405929538633,2.0165392702595805e-06,,,,,,,,,,,,,titanohematite,,,,,0.001284239180895541,3.0894663103658185e-06,,
BRc02_grain_66,0.3287670433728794,1.1395535199217826e-05,0.6338047061795582,1.2603255861391467e-05,0.020491288286415263,2.144245067392679e-06,0.01050410555079998,3.7111355579329916e-06,,,,,0.0014151751231310824,1.8276786246986618e-06,,,0.0028684845242216424,1.7851507576105562e-06,0.0018007448733994768,2.009515432010355e-06,0.00034845208959484767,1.2703417569811428e-06,,,,,,,,,,,titanohematite,,,,,,,,
BRc02_grain_68,0.32294260948641473,1.2895927387201688e-05,0.6195601365202622,1.4777611808300249e-05,0.03978687095962912,3.4285338156058465e-06,0.009801560181549724,3.964408986957503e-06,,,,,0.003757801710799657,1.9370994376549886e-06,,,0.000728164189817115,1.8904095984255667e-06,0.002684341472076221,2.093652216902349e-06,,,,,,,,,,,,,titanohematite,0.0007385154794511804,1.48962172277934e-06,,,,,,
BRc02_grain_69,0.34800958900879914,1.2969137732315767e-05,0.6058813208804606,1.4316773373244834e-05,0.02399814091865059,2.3946349097498086e-06,0.011681732861486249,4.006293790810344e-06,,,,,0.001988222316230349,2.0463759968760364e-06,,,0.0038838438543610013,1.9252093364637994e-06,0.004103316053336642,2.1421389279691565e-06,0.0004538341066754174,1.382443273057826e-06,,,,,,,,,,,titanohematite,,,,,,,,
BRc02_grain_75,0.34711214611669855,1.3234941699469313e-05,0.5997043143805978,1.4799407578059173e-05,0.03471388141546938,3.522305212905177e-06,0.007884045176243522,4.159943434552852e-06,,,,,0.0019068138615249606,2.026624195248917e-06,,,0.0016442273738136069,2.001126584939416e-06,0.006230805318684681,2.1932891433161474e-06,,,,,,,,,,,,,titanohematite,,,,,0.0008037663569674699,3.432895997385564e-06,,
BRc02_grain_76,0.3562183624412772,1.2892004883570324e-05,0.6045529112531457,1.4281270200401219e-05,0.01953806795981822,2.3391092694469905e-06,0.009795310248510774,4.036597296208866e-06,,,,,,,,,0.004538469469372519,1.9341559521021894e-06,0.00482633876780559,2.207560363816618e-06,0.0005305398600701042,1.3886712705119705e-06,,,,,,,,,,,titanohematite,,,,,,,,
BRc02_grain_77,0.3299845617619359,1.3327384751358008e-05,0.6061591005282865,1.5310135955468953e-05,0.05045980950242051,3.7452291133288353e-06,0.003996063582906586,4.016418811394583e-06,,,,,0.003100093656600138,2.015240360116889e-06,,,0.0009599456560469145,1.9769390305212323e-06,0.0053404253118033655,2.1236290719322406e-06,,,,,,,,,,,,,titanohematite,,,,,,,,
BRc02_grain_81,0.2678274302118355,1.2112771659071416e-05,0.6298680747085038,1.5651592686308533e-05,0.07992351203916231,5.09700197507589e-06,0.014826639458787148,3.8135441972298154e-06,,,,,0.000614616812331619,1.849420723680154e-06,,,0.000702887200955824,1.8290284052882705e-06,0.005746350308362262,2.0752122029110064e-06,0.0004904892600615787,1.2816596076501518e-06,,,,,,,,,,,titanohematite,,,,,,,,
BRc02_grain_86,0.3200811187416541,1.423549250729196e-05,0.6031024427358141,1.6773179515481927e-05,0.07387793018530334,5.229079614187948e-06,,,,,,,0.0016756869382044328,2.0464343516896383e-06,,,,,0.0012628213990240218,2.1868397631747055e-06,,,,,,,,,,,,,titanohematite,,,,,,,,
LRa01_grain_03,0.36387624919191286,1.310342638091125e-05,0.6036287131817312,1.4121565314897098e-05,0.030450057910615974,3.509111987920831e-06,0.0006757150595002977,2.067171300195815e-06,,,,,,,,,,,0.0013692646562397505,2.180174605593074e-06,,,,,,,,,,,,,titanohematite,,,,,,,,
LRa01_grain_07,0.3464914505435342,1.2499029113541144e-05,0.6139575480035709,1.3621793679075643e-05,0.02637465821185853,2.3650114692732946e-06,0.002293740682431211,3.905669169110438e-06,,,,,0.002254407616139676,1.9651917307397686e-06,,,0.003467369635393705,1.864480419124193e-06,0.00457363683044764,2.127227872686489e-06,0.0005871884766240765,1.3630812904864894e-06,,,,,,,,,,,titanohematite,,,,,,,,
LRa01_grain_26,0.2901450740453817,1.3100935584696993e-05,0.6153658425562163,1.653467052745845e-05,0.07861090529568109,5.167069576329932e-06,0.0011908446412920504,1.951101674867556e-06,,,,,0.009560333203493103,2.977451816585107e-06,,,0.0014549985844005452,1.8930632773929782e-06,0.003379571594215405,2.052438217569692e-06,0.00029243007931976445,1.340856000160361e-06,,,,,,,,,,,titanohematite,,,,,,,,
LRa01_grain_37,0.3581567377716098,1.3172124882893184e-05,0.6091456601089514,1.4286574024799765e-05,0.02089369631012733,2.3420980248238696e-06,0.002006036839298719,3.990227816702337e-06,,,0.004793868156551862,2.1177233885684504e-06,,,,,0.0038495792962130486,1.9521086494575992e-06,0.0007060024765327938,2.1525817998612763e-06,0.00044841904071495667,1.3562514454183214e-06,,,,,,,,,,,titanohematite,,,,,,,,
LRa01_grain_38,0.290670366945561,1.2006096397535003e-05,0.6339290122260475,1.4794752044552632e-05,0.06363615757803473,4.686134909787445e-06,0.006286046690072036,3.812918289657595e-06,,,,,0.00187363328361314,1.8863789274796086e-06,,,0.001089348551442119,1.8049343106068811e-06,0.0016380840179876053,1.9935206553845133e-06,0.00027767707502905533,1.275479070144598e-06,,,,,0.00028621983764672097,1.272527657901392e-06,,,,,titanohematite,0.0003134537945661124,1.4279395122252084e-06,,,,,,
LRa01_grain_49,0.3537159534936948,1.2886037616832114e-05,0.6046636275189208,1.433003249987412e-05,0.026098337105232034,2.3770550444665873e-06,0.0022090804323851043,4.088798114853041e-06,,,,,0.0018434594839964358,1.9300333249120977e-06,,,0.0006376623240860945,1.921203597817229e-06,0.0005265454257089793,2.114113585847448e-06,,,,,,,,,,,,,titanohematite,,,0.010305334215975888,4.5946642644316245e-06,,,,
LRa01_grain_56,0.34750561238838484,1.2084414770546415e-05,0.6115971724040687,1.3207619824232974e-05,0.01525262499552153,2.408876699560881e-06,0.006255033525800949,4.160292383960539e-06,,,,,0.002119835269995828,2.0225136105856993e-06,,,0.01474511473098899,3.963593154150838e-06,,,0.0013769421370512782,1.3782571975568944e-06,,,,,0.0006280554901961623,1.3967427915645839e-06,,,,,titanohematite,0.0005196090579917122,1.5398492007093287e-06,,,,,,
LRa01_grain_57,0.3096710880608725,1.2295245129083937e-05,0.6125642766804874,1.4897836444463742e-05,0.05092449622775577,3.5967323939315206e-06,0.006145254698705879,3.9187194761609974e-06,,,,,0.004392426596038631,1.947387169813515e-06,,,0.002488417574778776,1.9009864973474651e-06,0.0026840027576727414,2.091018290780704e-06,0.0003631535153532609,1.2779726297910227e-06,,,,,,,,,,,titanohematite,,,0.01076688388833504,4.362612351725118e-06,,,,
LRa01_grain_79,0.3224206006042076,1.2929259210122995e-05,0.6183340147830405,1.4842304302688545e-05,0.04875356680814963,3.668570295962285e-06,0.0029190755819032436,3.942223673290418e-06,,,,,0.002069751154333898,1.935835114759874e-06,,,0.0027008142342676263,1.8528002222129149e-06,0.0028021768340975727,2.046792067875027e-06,,,,,,,,,,,,,titanohematite,,,,,,,,
LRa02_grain_75,0.2765151657940298,1.3861235438906814e-05,0.6238163732709601,1.8102898186352968e-05,0.08886399253540715,5.823477892663015e-06,0.0008723460801755664,3.062092978588559e-06,,,,,0.0052653534799781965,2.3326831321111493e-06,,,0.0008835092434724321,2.4824383172021373e-06,0.003783259595976745,2.541707203596741e-06,,,,,,,,,,,,,titanohematite,,,,,,,,
LRa02_grain_105,0.2960702932901393,1.1759947274589634e-05,0.658848792368012,1.3739349631433326e-05,0.02452003103444081,2.648084557069593e-06,0.004619961443240142,3.2609516521983435e-06,,,,,,,,,0.00683768054627434,2.8561204464644852e-06,0.0007553031242081412,1.7488966046350018e-06,0.0008307141723568949,1.4525060843018261e-06,,,,,,,,,,,titanohematite,,,0.007517224021328424,4.685568768050175e-06,,,,
BRe_grain_100,0.34717963423460546,1.3254598198839385e-05,0.6139667107033959,1.452512609818756e-05,0.011272711894620542,2.2325633875099675e-06,0.004205376981009574,3.4140512900746996e-06,,,,,0.0006803567780025297,2.0440534678589544e-06,,,0.012601578078327109,3.3955158025897097e-06,0.003068663682302946,1.9260957558440294e-06,0.007024967647735969,2.035421130237335e-06,,,,,,,,,,,titanohematite,,,,,,,,
BRe_grain_101,0.3509303812458469,1.3626837672312636e-05,0.6057358193733106,1.483583110543799e-05,0.012549891361885737,2.355332345831402e-06,0.003427975303518913,3.2697767342177037e-06,,,,,,,,,0.014083366936074336,3.4225700835636907e-06,0.0019603249966159875,1.8904986654785267e-06,0.010979839081045585,2.275622257733189e-06,,,,,0.0003324017017019324,1.6945003055918937e-06,,,,,titanohematite,,,,,,,,
BRe_grain_103,0.3292033726609495,1.3011433112319436e-05,0.6243531768277414,1.474885031406775e-05,0.02901909036185674,3.0431451862091904e-06,0.007876222298233638,3.5802527171714727e-06,,,,,0.0016551777963362655,2.047793600256376e-06,,,0.00535391349425511,2.8145733049343276e-06,0.000864673438892375,1.9023623996975315e-06,0.0016743731217349297,1.6333303561880872e-06,,,,,,,,,,,titanohematite,,,,,,,,
BRe_grain_105,0.3650945348268916,1.4092930543886781e-05,0.602013120660282,1.527008156250584e-05,0.015815763839241624,2.6151993618678315e-06,0.003933370300086652,3.4314855641743023e-06,,,,,,,,,0.0062276866005907235,3.0866282959008725e-06,0.004838089007066166,2.1319228849035244e-06,0.0020774347658412554,1.7708913066369024e-06,,,,,,,,,,,titanohematite,,,,,,,,
BRe_grain_106,0.29514660507874774,1.2711070745910914e-05,0.6440096257565467,1.5035886521664822e-05,0.044200480868507544,3.5777735625498602e-06,0.009601911619298905,3.5790715488520185e-06,,,,,,,,,0.0028776083377843945,2.550864696596542e-06,0.002180349253057224,2.024581290608493e-06,0.0007445666784957058,1.472636342339926e-06,,,,,0.00027446804372178947,1.5236804787154667e-06,,,,,titanohematite,,,,,0.000964384363839975,3.002549617975992e-06,,
BRe_grain_107,0.2948092969134008,1.3423083610767923e-05,0.6376599397693918,1.5877412332833625e-05,0.05212140114455919,4.072456165273275e-06,0.003570203393031593,3.1317712987823227e-06,,,,,0.0024671929027626407,2.071035852481162e-06,,,0.002341128114941518,2.5826333873349644e-06,0.006187351837215231,2.3066616286433728e-06,0.0008434859246972125,1.494352678787421e-06,,,,,,,,,,,titanohematite,,,,,,,,
BRe_grain_108,0.33822438281043543,1.3331486046815327e-05,0.617583110652893,1.4769226043439309e-05,0.02143697107319691,2.767092898489025e-06,0.00839057562596013,3.662496133550729e-06,,,,,0.0012513771634350777,2.0354963426363927e-06,,,0.004858870344122813,2.916774832796846e-06,0.005031777165869281,2.0754862154439617e-06,0.0032229351640874586,1.8274256731436374e-06,,,,,,,,,,,titanohematite,,,,,,,,
BRe_grain_109,0.338840172436912,1.3046056344924711e-05,0.6212794796172713,1.4231414630169969e-05,0.02160639537396258,2.7023084211522172e-06,0.012317470046578582,3.7605681825426555e-06,,,,,,,,,0.0009797340919479897,2.497862879058422e-06,0.004976748433327525,2.028355940106863e-06,,,,,,,,,,,,,titanohematite,,,,,,,,
BRc02_grain_95,0.2974266503646127,1.2739428088737621e-05,0.6408772585714845,1.5046455060711657e-05,0.04539278761573096,3.710980057106747e-06,0.004754515867175314,3.207030536247944e-06,,,,,0.0027806823756731914,2.0416616124369427e-06,,,0.0033810368078011645,2.582635688865236e-06,0.005103874044134315,2.1907638246940274e-06,0.0002831943533878808,1.4245437852780978e-06,,,,,,,,,,,titanohematite,,,,,,,,
BRc02_grain_98,0.2635643484663209,1.3255328785390194e-05,0.6460909014982512,1.7011241498956226e-05,0.08596306113970004,5.52662074982934e-06,0.0010433670669967403,2.7777874260796074e-06,,,,,,,,,0.002103583808385035,2.398456107044843e-06,0.0009319645417311581,2.317575618109946e-06,0.0003027734786148701,1.417266511744806e-06,,,,,,,,,,,titanohematite,,,,,,,,
