Grain,Fe,Fe_se,O,O_se,Ti,Ti_se,Al,Al_se,Ba,Ba_se,Cr,Cr_se,Mn,Mn_se,P,P_se,Si,Si_se,V,V_se,Ca,Ca_se,Nb,Nb_se,W,W_se,K,K_se,Ni,Ni_se,S,S_se,Phase_Class,Cl,Cl_se,Mg,Mg_se,Zn,Zn_se,Sr,Sr_se
BRe_grain_07,0.39648044279593947,1.2118059533825305e-05,0.6000487277058693,1.2278163364796324e-05,,,0.0004785627277533379,4.303848114976938e-06,,,,,,,,,0.002992266770437989,2.0971022026490084e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_09,0.3837245561432049,1.3001810811582378e-05,0.5714672441103443,1.4211975422108277e-05,0.0033259232525121867,1.3298260429230192e-06,0.009706718751740657,4.705891336682072e-06,,,,,,,,,0.028732486327068707,4.545345717126334e-06,,,0.001503355515312842,1.6352584134540567e-06,,,,,0.0015397158998163918,1.6729588871663579e-06,,,,,hematite,,,,,,,,
BRe_grain_11,0.33232469950511023,1.114736545808846e-05,0.6277149367683817,1.2301523535327423e-05,0.002542961505257231,1.1065754940698662e-06,0.012870926102405917,3.919528346294632e-06,,,,,0.0009691504536409541,1.9836340680974167e-06,,,0.021560054636710266,3.805513183422002e-06,,,0.0012572570648071509,1.3474848181206783e-06,,,,,0.0007600139636864981,1.3783870366646257e-06,,,,,hematite,,,,,,,,
BRe_grain_13,0.40916893157996675,1.272298275145287e-05,0.5833901081992787,1.2910058079597926e-05,,,,,,,,,,,,,0.007440960220754482,2.1835291039330616e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_14,0.39643917257031414,1.2580805534931703e-05,0.589647628178981,1.2848427298859632e-05,0.0016660879862282348,1.2854190873852262e-06,0.004799992581619516,4.430639723767476e-06,,,,,,,,,0.006867730549471046,2.1564578309767143e-06,,,0.0005793881333860815,1.5341128810076041e-06,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_16,0.3575262422397201,1.2118463339789428e-05,0.6172093966258362,1.2961046427518158e-05,0.004120638465905765,2.3449123202880204e-06,0.0062870072536529,4.199496608649203e-06,,,,,,,,,0.010206246735501722,3.937302609262835e-06,,,,,,,,,0.004650468679383292,1.4141986087509828e-06,,,,,hematite,,,,,,,,
BRe_grain_17,0.36658368542647146,1.17965878213162e-05,0.6034557777593298,1.2692938910841068e-05,0.003113715196053267,1.2453298957568242e-06,0.004918700088385869,4.3423090387189445e-06,,,,,0.0038897317728629273,2.093852944108298e-06,,,0.016262688639386607,4.1217474291240444e-06,,,0.0017757011175101197,1.474126992900422e-06,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_18,0.39008473607607325,1.2551648218176908e-05,0.5922957592617627,1.3113182861234042e-05,0.002626039175832706,1.2738232602899054e-06,0.005760295931577045,4.527334450835203e-06,,,,,,,,,0.008480754949030308,4.23146991762413e-06,,,0.00041488072021324696,1.524376590051923e-06,,,,,0.0003375338855108252,1.5704421832736093e-06,,,,,hematite,,,,,,,,
BRe_grain_19,0.4002215662432403,1.2391248957984682e-05,0.5936509778780225,1.2705731732493351e-05,,,0.0006112884742015947,2.2379566031556387e-06,,,,,,,,,0.005516167404535516,2.1575951600842363e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_20,0.3712209908187571,1.317162173734168e-05,0.602274743992611,1.4024627209260327e-05,0.0038878294582861132,2.450529273648794e-06,0.004755440770775535,4.3422386890277655e-06,,,,,0.0011131078648778585,2.0911214103264966e-06,0.0006232138320952532,1.8527799953375581e-06,0.01475667570779227,4.085298646939791e-06,,,0.0011219414320385607,1.4547898198468854e-06,,,,,0.0002460561227661458,1.498333856735754e-06,,,,,hematite,,,,,,,,
BRe_grain_21,0.39478216313816084,1.141932221867539e-05,0.6025626832878594,1.1410981842802156e-05,,,,,,,,,,,,,0.002655153573979799,2.0418276723622494e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_23,0.3507932450883059,1.1631695149118848e-05,0.6136431730415571,1.2664880175499241e-05,0.009297468531312712,2.2470515503498757e-06,0.007242226313115969,3.9000408547005e-06,,,,,0.0013147447213817435,2.0234599551289217e-06,,,0.01605802664009303,3.944947156858703e-06,0.0005273753073771354,2.1515782404500063e-06,0.001123740356856301,1.3578998318820591e-06,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_25,0.3090291016641787,1.1119828647198813e-05,0.6695640994955141,1.1979889377847371e-05,,,0.0035203108186221696,3.959504287022409e-06,,,,,0.0011860801376671428,2.0155779555559264e-06,,,0.016700407884017884,3.7977312625190908e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_26,0.39223115636398004,1.287225863564006e-05,0.6022012202805643,1.3007433575383574e-05,0.0003872937974486902,1.175468680638872e-06,,,,,,,,,,,0.005180329558006912,2.014651750006353e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_27,0.38842530788038054,1.2580543004181956e-05,0.6068655233469442,1.267993657048712e-05,0.0008949454639288327,1.1778020049309208e-06,,,,,,,,,,,0.0038142233087463933,2.0198185876439067e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_28,0.3770084539058813,1.240575038888559e-05,0.6074531533143486,1.3107956505328027e-05,0.0008187545461440577,1.1599409948521096e-06,0.0015744532823616614,3.9899999221615015e-06,,,,,0.0029679005449159894,1.991222803668273e-06,0.00136674176243694,1.7857706101842481e-06,0.008810542643911507,3.8568462916184e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_30,0.3734968941947951,1.2446000927951686e-05,0.6012960998166875,1.3284268284496275e-05,0.00172030817455236,1.1811173352324075e-06,0.009943787252061744,3.977909557953568e-06,,,,,0.001057064963486943,2.0384997247235918e-06,,,0.012485845598416371,3.942149591719688e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_31,0.3887266038630308,1.2650036204776477e-05,0.6033716094124144,1.3092570169730415e-05,5.356845804788445e-06,3.160812273835573e-07,0.0012431956458488205,4.138792688450476e-06,,,,,,,,,0.006653234232901076,4.000940520545168e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_33,0.39876313986125084,1.2786307440638558e-05,0.5949983019840736,1.316594558089646e-05,0.0029488901264814065,1.2064389761470273e-06,0.0012777608454267553,4.192765509288576e-06,,,,,,,,,0.0020119071827674902,2.017811050749039e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_34,0.3893127869753098,1.275186239659346e-05,0.5949864911694267,1.3231281946584375e-05,0.001247926864180114,1.1929714256240859e-06,0.0066304570086800916,4.28352074804159e-06,,,,,,,,,0.007822337982403312,3.967052477660013e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_36,0.35093065619045416,1.1769453319053333e-05,0.6211446804016728,1.271522769581585e-05,0.003973651242576022,2.3067543414670336e-06,0.004066724640373929,4.0810242045978135e-06,,,,,0.0013510594266187735,1.9704747658143877e-06,,,0.016507305040745077,3.8353740593724825e-06,0.000582120861421541,1.0490053740704897e-06,,,,,,,,,,,0.0011100444162579054,1.6754270070379031e-06,hematite,0.0003337577798798072,1.4998319580066504e-06,,,,,,
BRe_grain_40,0.36815095142138565,1.3252086177311473e-05,0.5935252780970913,1.4422274096143977e-05,0.0007462338527262083,1.2400340841027527e-06,0.007217885107904347,4.387557605283314e-06,,,,,0.0018906631296255884,2.1856214138520837e-06,,,0.028087167575022585,4.2129324355940555e-06,0.0003818208162444107,1.1539759725951622e-06,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_41,0.37873444014635615,1.3229945733364368e-05,0.5899102201999392,1.4207343954894526e-05,0.0014756947976133149,1.2255240470338646e-06,0.011779510920873846,4.2434957989437755e-06,,,,,,,,,0.01759751250042669,4.026390956210682e-06,0.0005026214347908445,1.1571948862847568e-06,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_43,0.3773301595459364,1.2630760041928033e-05,0.5979171402894791,1.3460266619326695e-05,0.0043665376967035,2.3324244747289874e-06,0.005204554661874541,4.251285597712999e-06,,,,,0.0008535898572956587,2.117357669183827e-06,,,0.014328017948710761,3.994481871917276e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_44,0.39011498219845564,1.2739749203072024e-05,0.6043315624828405,1.2914422313019602e-05,0.0006399367699810905,1.1615626809938964e-06,,,,,,,,,,,0.0049135185487227855,1.972436337574743e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_45,0.38447600626489226,1.2273473913751242e-05,0.6075077139731005,1.2736534434256506e-05,0.0003755445197238087,1.1622226028897995e-06,0.001000707697407138,3.992754241232057e-06,,,,,,,,,0.006640027544876308,4.012666475523555e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_47,0.37945834389519206,1.2432693318034195e-05,0.6041799408488172,1.3202515737152356e-05,0.002109021484753124,1.145368229233444e-06,0.004531596919423467,4.125786590829228e-06,,,,,,,,,0.007844376959206863,3.9102212801452996e-06,,,,,,,,,0.0018767198926072234,1.4227345361574487e-06,,,,,hematite,,,,,,,,
BRe_grain_48,0.3320160158659369,1.2052934184204325e-05,0.6133313590530279,1.3605118971233651e-05,0.0050749871966704364,2.291311045364331e-06,0.008451517380797993,4.0396936560516024e-06,,,,,0.0012410692472089497,1.9138608355603728e-06,,,0.037686984205067095,3.896379000634149e-06,0.001162192282730536,2.1381348281527806e-06,0.001035874768560143,1.3540125849119044e-06,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_49,0.3086914901786444,1.0767303744223711e-05,0.6678009281724456,1.1409219130293823e-05,,,0.0020582092424437843,1.9850871133458906e-06,,,,,0.0009538653523920601,1.9215255053547364e-06,,,0.02049550705407416,3.7487235691348956e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_50,0.35462448393563006,1.2132312885505424e-05,0.605442376714645,1.3459394691414225e-05,0.003963110704906803,2.2952342099560588e-06,0.010658190122140037,4.07311358696331e-06,,,,,0.0008947450082059057,2.035864918493386e-06,,,0.022023513014437005,3.969475136927685e-06,0.0007805230977339331,2.142736807759786e-06,0.001298387517294852,1.388099492504132e-06,,,,,0.00031466988500638974,1.47062035388233e-06,,,,,hematite,,,,,,,,
BRe_grain_57,0.358605079799742,1.1840834805548887e-05,0.6193287401404193,1.2506930626227844e-05,0.004355636415831858,2.258606641741398e-06,0.004857772114052222,3.965335146183482e-06,,,,,0.000864920634731944,2.0215887602689577e-06,,,0.010707292727449545,3.888535403742066e-06,,,0.000670532142919601,1.3406737464940245e-06,,,,,0.0006100260248535834,1.3989377032193044e-06,,,,,hematite,,,,,,,,
BRe_grain_60,0.35403556458377883,1.1657042140200053e-05,0.6194808194894935,1.2359715302693126e-05,0.0012292403833476483,1.1317332974226045e-06,0.006987682242272048,4.078042183266803e-06,,,,,,,,,0.01676272726471349,3.735873028078709e-06,0.00040418131387820363,1.0450732096950105e-06,0.001099784722516222,1.3508739034007217e-06,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_61,0.3740562826341234,1.18844216280957e-05,0.6093114878314365,1.2626733717219621e-05,,,0.004338582498316358,3.865283280709365e-06,,,,,,,,,0.011542540489728685,3.9021680013567245e-06,,,0.0003744378032764654,1.3709879620868283e-06,,,,,,,,,0.0003766687431186132,1.7071203277277475e-06,hematite,,,,,,,,
BRe_grain_62,0.3524815099872138,1.1895887201789134e-05,0.6226450788844381,1.274581200538906e-05,0.0003138420508799931,1.1842359482753988e-06,0.0068572867931597095,3.993099406973756e-06,,,,,0.002704042424117331,2.0438688457244215e-06,,,0.011023232370038211,3.849990365808823e-06,0.0004175399818239972,1.0664419063932971e-06,0.0035574675083288416,1.3742276274776244e-06,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_63,0.353635767958191,1.1790257454430297e-05,0.6122991737970208,1.2782065992128078e-05,0.006751461332719238,2.2781122996293778e-06,0.007977020904961666,3.997773295225092e-06,,,,,0.0017440578099997852,1.983794044981861e-06,,,0.016828986762335258,3.840899425572869e-06,0.0007635314347721499,2.121293324380338e-06,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_64,0.38585652567560963,1.3265451626265752e-05,0.5875846644490521,1.4094332823265575e-05,0.00461709916309852,2.4516155172623357e-06,0.006539313779989214,4.259144485736413e-06,,,,,0.0012856666476425724,2.1069882559615317e-06,,,0.013360783387014422,4.140970534518449e-06,0.000755946897593524,2.2831677289499172e-06,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_67,0.3788868428968312,1.2893392975984109e-05,0.5977624187574866,1.358945105274635e-05,0.0031375346733853774,2.3836607151739484e-06,0.007768912116252295,4.23222114163462e-06,,,,,,,,,0.012134834275581251,4.062984106488764e-06,0.000309457280463211,1.131961924737572e-06,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_68,0.3885974662800745,1.2488645248725425e-05,0.6037007332553045,1.2719748507230689e-05,0.00116500520026908,1.1997535404313034e-06,0.0008001451435566044,2.052852030195624e-06,,,,,,,,,0.005736650120795184,1.9763214288051855e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_69,0.390732872625425,1.251532719973711e-05,0.6047110125072201,1.2702689867403245e-05,,,,,,,,,,,,,0.004556114867354789,1.9818140605154996e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_70,0.37464801735591274,1.2317302751343024e-05,0.6081314944048262,1.2896725612816138e-05,0.001067508819835254,1.1257027110714333e-06,0.005794843201374505,4.022800053401871e-06,,,,,,,,,0.010063795361057002,3.931953097255519e-06,0.00029434085699430845,1.087398037474983e-06,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_71,0.3878498003413033,1.2656130367189837e-05,0.6092596330786291,1.2732839972506277e-05,,,,,,,,,,,,,0.0028905665800674977,1.9514776025035396e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_72,0.39278752706820963,1.3243903742228475e-05,0.6012397025981122,1.3737791883945957e-05,0.0007056628416523927,1.1658882304491424e-06,0.0005636681589995347,4.161383939247968e-06,,,,,,,,,0.004703439333026138,3.987027427855254e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_73,0.39928926219441513,1.1665644451217879e-05,0.597351936268286,1.2006399145557787e-05,,,0.0006886808606017164,4.20845136526423e-06,,,,,,,,,0.002670120676697185,1.996043860777153e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_74,0.36007448982246837,1.1808042492910291e-05,0.6119011379965617,1.2638903357827837e-05,0.000883310599058493,1.1408205464828957e-06,0.012340537203938396,4.071205094041623e-06,,,,,,,,,0.012390615681610493,3.924688014840451e-06,0.0007116462000946425,1.086070696813812e-06,,,,,,,,,,,0.0016982624962680417,1.7050231175816242e-06,hematite,,,,,,,,
BRe_grain_75,0.37642791905665096,1.2473000766511192e-05,0.6146187402846143,1.2868726008347429e-05,0.0005156344076957158,1.1796379902789397e-06,0.001139328460131274,4.128729794865676e-06,,,,,0.0017989557269856315,2.0877287839025617e-06,,,0.004498895510662702,1.996520611970358e-06,,,0.0010005265532594932,1.3976339656126647e-06,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_76,0.38575107289135957,1.2799113086495389e-05,0.6008699930637891,1.3393229947886187e-05,0.003794106163375686,2.3600669147771304e-06,0.002508050985013524,4.157756265506256e-06,,,,,,,,,0.0062535271990059775,4.041425775532252e-06,0.00036231000494938706,1.1155614361477268e-06,0.0004609396925068272,1.4092675275263709e-06,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_78,0.38076044168620804,1.2365334829329972e-05,0.6012876102790047,1.3119206952108432e-05,0.0006396187809528318,1.177691928635353e-06,0.00409841405556989,4.181502522919685e-06,,,,,0.0020122735621414573,2.0507606085417743e-06,,,0.010817292397507764,3.976813513511351e-06,,,0.00038434923861543267,1.4297922751050053e-06,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_79,0.37447397705408775,1.2283933304369417e-05,0.6062795571271669,1.3107514409602166e-05,0.000699966652376604,1.1942413260307449e-06,0.0023687138142659348,4.150022584243687e-06,,,,,0.0008315023821431021,2.015540643343223e-06,,,0.013671747708805677,3.975384477719621e-06,,,0.0016745352611539995,1.4005318064742776e-06,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_80,0.39086808656265665,1.2697545272187187e-05,0.6076223534819291,1.2751446258648167e-05,,,,,,,,,,,,,0.0015095599554142579,1.9630677424228816e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_81,0.36734165397858914,1.2266670711507774e-05,0.6078484922389502,1.2989515273509201e-05,0.0023342475271335675,1.164495367621428e-06,0.004361755183491953,4.115223225407713e-06,,,,,0.0008241493527122339,1.997473819980095e-06,0.00038740588443379016,1.7857418640612328e-06,0.014627842237972099,3.91318981068892e-06,0.0004157543428380452,1.0767799871876084e-06,0.0014325021075099603,1.3992130827429945e-06,,,,,,,,,,,hematite,0.0004261971463690136,1.5672930458496192e-06,,,,,,
BRe_grain_82,0.3159696642165267,1.0796848128749585e-05,0.6737564538260752,1.120302808538741e-05,,,,,,,,,0.000788219268820375,1.8887373251791034e-06,0.0003698380282821757,1.671265869974221e-06,0.008578709939919393,3.70425707053507e-06,,,,,,,,,,,,,0.0005371147203761454,1.606914124309129e-06,hematite,,,,,,,,
BRe_grain_83,0.3900576411192222,1.2585990060765743e-05,0.603447391558311,1.292929094608302e-05,,,0.0009138388825240348,4.161153030456197e-06,,,,,,,0.003067281250585642,1.8197875632213905e-06,0.0025138471893572227,1.9728941974353756e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_84,0.3962635270038479,1.318617081101447e-05,0.6005654225463039,1.3399969337779706e-05,0.0005125452144169117,1.177460844767725e-06,0.000910292795356387,4.223766276387873e-06,,,,,,,,,0.0017482124400749696,2.0377702175879866e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_85,0.36923351195684806,1.2347387198104314e-05,0.6109563771097876,1.2938435574933483e-05,0.0008299972446771508,1.1247622171675504e-06,0.0018142248208067987,4.011238368269098e-06,,,,,0.0012796590817285682,2.048292580349603e-06,,,0.013941825799938821,3.968926373864403e-06,0.0004199788023839868,1.0917845523501316e-06,0.0015244251838290909,1.347933541278512e-06,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_87,0.3359569937319499,1.0503654684071387e-05,0.6574457649837858,1.1005074444031296e-05,,,0.00047761487952711304,3.5373461569500048e-06,,,,,,,,,0.0061196264047371045,3.440808725486539e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_89,0.39294824020604685,1.2991143805175184e-05,0.5959076193085489,1.3460428967000872e-05,7.042523285333041e-05,1.0108036817759203e-06,0.0002418028086169596,3.540645487640575e-06,,,,,,,,,0.010831912443933903,4.0403157640213555e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_90,0.3499362073644832,1.1827577894782545e-05,0.616289708927311,1.266371585718468e-05,0.0011172274574437879,1.1131967718013294e-06,0.008155376527204002,3.938787511385775e-06,,,,,0.0013524511928635814,1.959067957534847e-06,0.0034617434883044288,1.7533406521799095e-06,0.017480978260600837,3.801471360230194e-06,0.00035059089710686825,1.0718263434984535e-06,0.0018557158846822955,1.347268461933403e-06,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_92,0.3617689292053921,1.2336057934813673e-05,0.610942317508801,1.3189951994587013e-05,,,0.011405195928261226,4.077807568372849e-06,,,,,0.0008779841152494366,1.993487900847517e-06,0.00048084707772019374,1.7848445080424081e-06,0.012456899414521324,4.002084060425575e-06,0.00035609194413728024,1.0980488725862499e-06,0.001053547593922818,1.3906720461565907e-06,,,,,,,,,0.0006581872119945845,1.7206315373702748e-06,hematite,,,,,,,,
BRe_grain_93,0.34257620495065877,1.1129128153574988e-05,0.6309280182313541,1.190135684944053e-05,0.0030117296897744185,2.2165347230271967e-06,0.004061698835960672,3.8041795637769368e-06,,,,,0.0011552145103139796,1.9161185887381975e-06,,,0.01693466879410458,3.6915173804804935e-06,0.0003956757553713703,1.0112185384262842e-06,0.0009367892324620266,1.3284070277413275e-06,,,,,,,,,,,hematite,,,,,,,,
BRe_grain_94,0.33374821801669985,1.2006065246404379e-05,0.6177313220431486,1.354853574241722e-05,0.0074491515138131285,2.2276223019826175e-06,0.011271926614084948,3.8693206854240864e-06,,,,,0.0008531534722882826,1.8950173892626856e-06,0.0018875074913010082,1.7145790418086053e-06,0.019984746994221845,3.7926620680141698e-06,0.0004053197689183567,2.0878360665265804e-06,0.00517518878103781,1.3111249657862031e-06,,,,,0.0014934653044861251,1.3390620154640082e-06,,,,,hematite,,,,,,,,
BRe_grain_95,0.3337283214213179,1.20712994829613e-05,0.6177481557025676,1.3676726225039764e-05,0.00745451622738647,2.241451551847309e-06,0.01127120547670511,3.9709125278678486e-06,,,,,0.0008523215167305761,1.945772217536348e-06,0.001891653174927492,1.7097367151548783e-06,0.019979208106473457,3.841468507711842e-06,0.00039917968686285587,2.107753289598028e-06,0.00517849608100843,1.3385219740882709e-06,,,,,0.0014969426060201171,1.3589067640571163e-06,,,,,hematite,,,,,,,,
BRe_grain_96,0.37250357391946654,1.2443144147279888e-05,0.6094418891113688,1.316321329766156e-05,,,0.003274724482775544,4.099501014034107e-06,,,,,0.003280582212688312,2.0301140909290087e-06,,,0.008481358377287243,4.037648812260141e-06,0.000719070646165261,1.0883965768906345e-06,0.0015233751851875886,1.372513065308337e-06,,,,,,,,,,,hematite,0.0007754260650607941,1.5576706627934518e-06,,,,,,
BRc02_grain_02,0.3824826155300599,1.214100636569074e-05,0.6130029577680197,1.2265739995946029e-05,,,,,,,,,0.0007011637298798108,1.9447400277369557e-06,,,0.0038132629720405127,1.9120367904184892e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_03,0.3750193017166532,1.219096512112624e-05,0.6031304533025447,1.275599035412369e-05,0.002474498931661982,1.175234507043819e-06,,,,,,,,,,,0.019375746049140177,3.995090673690805e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_06,0.38590315338395326,1.2845502241011006e-05,0.6094810715095959,1.3023128642282116e-05,,,0.0005555125180977211,3.99277345919398e-06,,,,,,,,,0.004060262588353298,1.928950113770232e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_07,0.3921687959482565,1.3163307924544316e-05,0.5997114327749316,1.34135820764022e-05,0.00045616609990165193,1.1836505661899673e-06,,,,,,,,,,,0.007199592690570647,3.966855966153855e-06,,,0.0004640124863395778,1.41447862700317e-06,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_09,0.3066130629166157,1.0596502014313467e-05,0.6687570063807301,1.1538772472218766e-05,0.0019291416698096302,1.11219521592378e-06,0.005348324334011127,3.927814026954003e-06,,,,,0.0038883511057819873,1.914933052458244e-06,0.0004652031197385451,1.7095981700987495e-06,0.012135319440140374,3.6355305967183286e-06,,,0.0008635910331724531,1.3068491175733912e-06,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_10,0.36778003678602633,1.1314685361799784e-05,0.6244114960444207,1.2017583741288973e-05,0.0018125012699589866,1.113971862889779e-06,0.0015001686254300494,3.9270068337409314e-06,,,,,,,,,0.004207940595290288,3.7367711730225293e-06,,,0.00028785667887355504,1.308498505527761e-06,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_14,0.3669818294196063,1.2310765442392091e-05,0.6115438037129574,1.3124524841353105e-05,0.0012142862958040039,1.1613003197706617e-06,0.004875506151555508,4.099863142250535e-06,,,,,0.002003121957169968,2.066054928974456e-06,0.0008894960214633252,1.7703645954508674e-06,0.0108852181859318,3.955885580047811e-06,0.0005384463190823505,1.1017964293494977e-06,0.0010682919364293619,1.3813893583690139e-06,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_15,0.37926387820554447,1.2953342988914247e-05,0.5943687897912359,1.3799192163663094e-05,0.003116244013406109,2.3784007367793746e-06,0.007714810438032734,4.237611491802581e-06,,,,,0.0011842194434104531,2.0293344533589397e-06,,,0.013164942962696602,4.028554098396735e-06,0.0004872213070225141,1.1040739238709901e-06,0.0006998938386512054,1.4352362945203435e-06,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_17,0.38521414622713457,1.2683371348968308e-05,0.6058248174135256,1.3176347193284661e-05,0.00044678542749676005,1.180770802197461e-06,0.0015800091939714793,4.112724394224626e-06,,,,,,,,,0.006934241737871571,3.886326502445443e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_18,0.39125571084540883,1.2815289105417659e-05,0.5985675701763885,1.326093398277146e-05,0.0011662126473279827,1.1751537718480436e-06,0.0020645139867913843,4.105867633439806e-06,,,,,,,,,0.005962329582623984,3.950056613689209e-06,0.00036419711233534624,1.1066003594480216e-06,0.0006194656491240526,1.409839907202756e-06,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_21,0.3243577162623381,1.1615010149140273e-05,0.6480824160303341,1.273600473431363e-05,0.0005178038412836449,1.1842719007652468e-06,0.008501188478005645,4.186206845623847e-06,,,,,0.0010689366751106123,2.047764233268401e-06,0.003301719997700555,1.8234019567942728e-06,0.013784124948401758,3.95560401145494e-06,,,0.00038609376682557846,1.4600868768722714e-06,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_22,0.37608526523126024,1.225476272732799e-05,0.6073610980149409,1.2887740371098534e-05,0.003950198682994189,2.2672194455995843e-06,0.004784997126140945,4.077382392118811e-06,,,,,0.0010405208583192376,1.957704762283179e-06,,,0.005667034868060585,1.914949400308886e-06,0.0003534475433770156,1.1079633768352216e-06,0.0004473914551381836,1.3569087966469056e-06,,,,,0.00031004621976870515,1.4062964889681461e-06,,,,,hematite,,,,,,,,
BRc02_grain_23,0.30568862475692876,1.0182508744208666e-05,0.6778049442472927,1.1043158524417655e-05,,,0.0032571156204555056,3.886563818317662e-06,,,,,0.001189569183812075,1.903382872766748e-06,0.004120415592315753,1.6714220632612136e-06,0.007374461749025212,3.6095125535755365e-06,,,0.0005648688501700095,1.2827339285958553e-06,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_24,0.3512114767865424,1.2360423713391478e-05,0.5858835209648198,1.3950439848016874e-05,0.006583222752426953,2.3600992147479538e-06,0.01429967067846174,4.145269174426597e-06,,,,,0.0012244953377888311,2.012795796315849e-06,,,0.02201186743724354,3.947077720607083e-06,0.000476251420226371,2.2102548480587455e-06,0.0006878316165786827,1.3787843093906653e-06,,,,,0.0006261238464401342,1.4404065646833336e-06,,,,,hematite,,,0.01699553915947157,4.510365354849586e-06,,,,
BRc02_grain_25,0.320919532620499,1.0660494913717438e-05,0.6387300644047388,1.162687986143151e-05,0.0037291924311208765,2.159629796548195e-06,0.007866551439802031,3.8000615744870185e-06,,,,,0.0026443684617927874,1.8326419208422104e-06,,,0.024256825767445606,3.6030946464411243e-06,,,0.0007687703112081064,1.2811275286135543e-06,,,,,0.0005017458138354799,1.3121753659005146e-06,,,0.0003468532600162093,1.612540174859802e-06,hematite,0.00023609548954106393,1.4484554128534452e-06,,,,,,
BRc02_grain_30,0.3909413663453995,1.3382607301747192e-05,0.5863840434716961,1.4186567830039922e-05,0.004889557970664595,2.40618259813953e-06,0.0052275714170541086,4.380200363570578e-06,,,,,0.0013430540860263987,2.143076988450219e-06,,,0.010039702657390208,4.108360082920521e-06,0.0006921497505807944,2.2592330916250415e-06,0.00048255430118822584,1.4888215748439408e-06,,,,,,,,,,,hematite,,,,,,,,
BRc02_grain_31,0.38239400097665377,1.2155320246762975e-05,0.6097497374594872,1.2587744178351605e-05,0.0025099356982037097,1.143658735313392e-06,0.00122843179041604,4.059939092188605e-06,,,,,,,,,0.003744618541362025,1.913226047626824e-06,,,0.00037327553387729394,1.3405919620214945e-06,,,,,,,,,,,hematite,,,,,,,,
