Hematite_370_01,,,,,,,,,,,,,
Al,EDS,K series,0.08,0.00048,0.14,0.02,0.15,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.78,0.00403,0.82,0.02,0.88,,,,Forsterite,No,12/9/24 20:00
P,EDS,K series,0.1,0.00081,0.14,0.01,0.13,,,,Chlorapatite,No,12/9/24 20:13
Ti,EDS,K series,0.13,0.00124,0.13,0.01,0.08,,,,TiO2,No,12/9/24 20:22
Mn,EDS,K series,0.52,0.00496,0.54,0.02,0.3,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,69.49,0.6493,69.76,0.1,37.7,,,,Hematite,No,12/18/24 23:25
Total,,,,,103.73,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_29,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,25.13,0.14284,35.74,0.09,63.09,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.25,0.00142,0.39,0.02,0.41,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.41,0.00215,0.43,0.01,0.43,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,5,0.04602,4.71,0.03,2.78,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.68,0.00685,0.68,0.02,0.38,,,,V,Yes,
Mn,EDS,K series,0.18,0.00173,0.19,0.02,0.1,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,63.76,0.59575,64.88,0.1,32.82,,,,Hematite,No,12/18/24 23:25
Total,,,,,107.02,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_30,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,27.99,0.15905,31.53,0.08,60.14,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.55,0.00311,0.88,0.02,0.99,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,1.09,0.00563,1.15,0.02,1.25,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,0.29,0.00264,0.27,0.01,0.17,,,,TiO2,No,12/9/24 20:22
Mn,EDS,K series,0.18,0.00171,0.19,0.02,0.1,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,68.01,0.63546,68.36,0.1,37.35,,,,Hematite,No,12/18/24 23:25
Total,,,,,102.37,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_31,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,28.83,0.16383,31.52,0.08,60.34,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.07,0.0004,0.11,0.02,0.13,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.57,0.00297,0.61,0.02,0.66,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,-0.01,-0.00006,-0.01,0.01,0,,,,TiO2,No,12/9/24 20:22
Fe,EDS,K series,70.73,0.66087,70.88,0.1,38.87,,,,Hematite,No,12/18/24 23:25
Total,,,,,103.11,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_32,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,18.86,0.10717,35.62,0.11,63.31,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.14,0.0008,0.22,0.02,0.23,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.17,0.00089,0.17,0.01,0.18,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,12,0.11034,11.4,0.04,6.77,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.58,0.00579,0.59,0.02,0.33,,,,V,Yes,
Mn,EDS,K series,0.93,0.00879,0.99,0.02,0.51,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,54.71,0.5112,56.32,0.1,28.68,,,,Hematite,No,12/18/24 23:25
Total,,,,,105.32,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_33,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,27.12,0.1541,30.36,0.08,59.5,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.07,0.00038,0.11,0.02,0.13,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.17,0.00089,0.18,0.01,0.2,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,0.49,0.00449,0.45,0.01,0.29,,,,TiO2,No,12/9/24 20:22
Fe,EDS,K series,70.99,0.66332,71.02,0.1,39.87,,,,Hematite,No,12/18/24 23:25
Total,,,,,102.12,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRe_grain_34,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,27.17,0.15443,30.33,0.08,59.5,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.35,0.002,0.57,0.02,0.66,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.66,0.00341,0.7,0.02,0.78,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,0.2,0.00187,0.19,0.01,0.12,,,,TiO2,No,12/9/24 20:22
Fe,EDS,K series,69.13,0.64592,69.27,0.1,38.93,,,,Hematite,No,12/18/24 23:25
Total,,,,,101.06,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_35,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,26.46,0.15037,29.66,0.07,58.89,,,,Hematite,No,12/18/24 23:25
Si,EDS,K series,0.1,0.00051,0.1,0.01,0.12,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,0.49,0.0045,0.45,0.01,0.3,,,,TiO2,No,12/9/24 20:22
Fe,EDS,K series,71.63,0.66926,71.54,0.1,40.69,,,,Hematite,No,12/18/24 23:25
Total,,,,,101.76,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_36,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,29.03,0.16499,33.45,0.08,62.11,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.23,0.00133,0.37,0.02,0.41,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,1.49,0.00774,1.56,0.02,1.65,,,,Forsterite,No,12/9/24 20:00
S,EDS,K series,0.12,0.00085,0.12,0.01,0.11,,,,Pentlandite,No,12/9/24 20:09
Cl,EDS,K series,0.03,0.00028,0.04,0.01,0.03,,,,NaCl,Yes,
Ti,EDS,K series,0.68,0.00628,0.64,0.02,0.4,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.1,0.00103,0.1,0.01,0.06,,,,V,Yes,
Mn,EDS,K series,0.24,0.00229,0.25,0.02,0.14,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,65.29,0.61002,65.96,0.1,35.09,,,,Hematite,No,12/18/24 23:25
Total,,,,,102.49,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_37,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,10.46,0.05946,38.53,0.17,64.41,,,,Hematite,No,12/18/24 23:25
Ti,EDS,K series,35,0.32196,34.14,0.06,19.06,,,,TiO2,No,12/9/24 20:22
Mn,EDS,K series,1.13,0.01066,1.27,0.02,0.62,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,30.99,0.28955,33.23,0.08,15.91,,,,Hematite,No,12/18/24 23:25
Total,,,,,107.18,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_38,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,17.21,0.09782,35.61,0.12,62.98,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.18,0.00101,0.27,0.01,0.28,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.1,0.00054,0.1,0.01,0.1,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,14.78,0.13591,14.07,0.04,8.31,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.38,0.00382,0.39,0.02,0.22,,,,V,Yes,
Mn,EDS,K series,1.77,0.01673,1.9,0.03,0.98,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,51.82,0.48424,53.54,0.09,27.12,,,,Hematite,No,12/18/24 23:25
Total,,,,,105.89,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_39,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,23.59,0.13408,32.25,0.09,60.44,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.65,0.00368,1.03,0.02,1.14,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.16,0.00082,0.17,0.01,0.18,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,3.63,0.03337,3.39,0.02,2.12,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.77,0.00771,0.76,0.02,0.45,,,,V,Yes,
Mn,EDS,K series,0.21,0.002,0.22,0.02,0.12,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,65.49,0.61196,66.2,0.1,35.55,,,,Hematite,No,12/18/24 23:25
Total,,,,,104.01,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_40,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,25.49,0.14488,29.25,0.08,59.35,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.38,0.00214,0.6,0.02,0.72,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,2.32,0.01201,2.43,0.02,2.81,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,0.12,0.00107,0.11,0.01,0.07,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.06,0.00059,0.06,0.01,0.04,,,,V,Yes,
Mn,EDS,K series,0.31,0.00294,0.32,0.02,0.19,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,62.92,0.58794,63.33,0.1,36.82,,,,Hematite,No,12/18/24 23:25
Total,,,,,96.09,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_41,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,25.65,0.14579,29.41,0.08,58.99,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.62,0.00353,0.99,0.02,1.18,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,1.45,0.00754,1.54,0.02,1.76,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,0.24,0.00217,0.22,0.01,0.15,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.08,0.00084,0.08,0.01,0.05,,,,V,Yes,
Fe,EDS,K series,65.62,0.61315,65.91,0.1,37.88,,,,Hematite,No,12/18/24 23:25
Total,,,,,98.15,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_42,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,18.22,0.10354,33.88,0.11,61.93,,,,Hematite,No,12/18/24 23:25
Ti,EDS,K series,11.3,0.10392,10.69,0.03,6.52,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.78,0.00779,0.78,0.02,0.45,,,,V,Yes,
Mn,EDS,K series,0.32,0.00306,0.34,0.02,0.18,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,57.59,0.53811,59.02,0.1,30.91,,,,Hematite,No,12/18/24 23:25
Total,,,,,104.71,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_43,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,26.58,0.15108,30.67,0.08,59.79,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.28,0.0016,0.45,0.02,0.52,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,1.22,0.00635,1.29,0.02,1.43,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,0.72,0.00661,0.67,0.02,0.43,,,,TiO2,No,12/9/24 20:22
Mn,EDS,K series,0.14,0.00137,0.15,0.02,0.09,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,67.24,0.62827,67.56,0.1,37.73,,,,Hematite,No,12/18/24 23:25
Total,,,,,100.8,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_44,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,28.76,0.16346,31.5,0.08,60.44,,,,Hematite,No,12/18/24 23:25
Si,EDS,K series,0.42,0.0022,0.45,0.01,0.49,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,0.1,0.00095,0.1,0.01,0.06,,,,TiO2,No,12/9/24 20:22
Fe,EDS,K series,70.84,0.66192,70.98,0.1,39.01,,,,Hematite,No,12/18/24 23:25
Total,,,,,103.02,,100,,,,,,
,,,,,,,,,,,,,
BRe_grain_45,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
