Hematite_Elba_01,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,23.62,0.13421,27.47,0.08,57.98,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.26,0.00145,0.41,0.02,0.52,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.67,0.00345,0.71,0.02,0.85,,,,Forsterite,No,12/9/24 20:00
Cl,EDS,K series,0.12,0.00103,0.13,0.01,0.13,,,,NaCl,Yes,
Ca,EDS,K series,0.1,0.00087,0.09,0.01,0.07,,,,Diopside,No,12/9/24 20:18
Ti,EDS,K series,0.35,0.00325,0.33,0.01,0.23,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.24,0.00244,0.24,0.02,0.16,,,,V,Yes,
Fe,EDS,K series,66.22,0.61873,66.24,0.1,40.06,,,,Hematite,No,12/18/24 23:25
Total,,,,,95.61,,100,,,,,,
,,,,,,,,,,,,,
BRc02_grain_58,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,28.75,0.16339,32.81,0.08,61.25,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.34,0.00194,0.55,0.02,0.6,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,1.03,0.00534,1.08,0.02,1.15,,,,Forsterite,No,12/9/24 20:00
K,EDS,K series,0.09,0.00074,0.08,0.01,0.06,,,,Orthoclase,No,12/9/24 20:17
Ca,EDS,K series,0.14,0.00119,0.12,0.01,0.09,,,,Diopside,No,12/9/24 20:18
Ti,EDS,K series,0.41,0.00373,0.38,0.01,0.24,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.1,0.00105,0.1,0.01,0.06,,,,V,Yes,
Mn,EDS,K series,0.3,0.00283,0.31,0.02,0.17,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,67.54,0.63107,68.04,0.1,36.38,,,,Hematite,No,12/18/24 23:25
Total,,,,,103.47,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRc02_grain_59,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,10.56,0.06004,38.82,0.17,64.84,,,,Hematite,No,12/18/24 23:25
Ti,EDS,K series,34.71,0.31924,33.89,0.06,18.9,,,,TiO2,No,12/9/24 20:22
Mn,EDS,K series,1.2,0.01135,1.35,0.02,0.66,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,30.38,0.28382,32.6,0.08,15.6,,,,Hematite,No,12/18/24 23:25
Total,,,,,106.66,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRc02_grain_60,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,28.59,0.16246,32.7,0.08,61.29,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.26,0.00148,0.42,0.02,0.46,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.97,0.00505,1.03,0.02,1.09,,,,Forsterite,No,12/9/24 20:00
Ca,EDS,K series,0.09,0.00077,0.08,0.01,0.06,,,,Diopside,No,12/9/24 20:18
Ti,EDS,K series,0.66,0.00607,0.62,0.02,0.39,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.05,0.00053,0.05,0.01,0.03,,,,V,Yes,
Mn,EDS,K series,0.26,0.00246,0.27,0.02,0.15,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,67.55,0.6312,68.03,0.1,36.53,,,,Hematite,No,12/18/24 23:25
Total,,,,,103.19,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRc02_grain_61,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,28.9,0.16425,32.28,0.08,60.81,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.09,0.00052,0.15,0.02,0.16,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.47,0.00243,0.5,0.02,0.53,,,,Forsterite,No,12/9/24 20:00
Ca,EDS,K series,0.11,0.00097,0.1,0.01,0.07,,,,Diopside,No,12/9/24 20:18
Ti,EDS,K series,0.18,0.00164,0.16,0.01,0.1,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.18,0.00176,0.17,0.01,0.1,,,,V,Yes,
Fe,EDS,K series,70.55,0.65918,70.81,0.1,38.22,,,,Hematite,No,12/18/24 23:25
Total,,,,,104.17,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRc02_grain_62,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,28.06,0.15949,31.81,0.08,60.4,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.09,0.00049,0.14,0.02,0.16,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,1.24,0.00644,1.31,0.02,1.41,,,,Forsterite,No,12/9/24 20:00
Cl,EDS,K series,0.03,0.00029,0.04,0.01,0.03,,,,NaCl,Yes,
Ca,EDS,K series,0.1,0.00082,0.08,0.01,0.06,,,,Diopside,No,12/9/24 20:18
Ti,EDS,K series,0.39,0.00362,0.37,0.01,0.23,,,,TiO2,No,12/9/24 20:22
Mn,EDS,K series,0.19,0.00179,0.2,0.02,0.11,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,68.78,0.64264,69.12,0.1,37.6,,,,Hematite,No,12/18/24 23:25
Total,,,,,103.06,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRc02_grain_63,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,10.02,0.05693,23.77,0.11,53.77,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.16,0.00093,0.25,0.01,0.34,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.25,0.00129,0.25,0.01,0.33,,,,Forsterite,No,12/9/24 20:00
Ca,EDS,K series,0.15,0.00126,0.12,0.01,0.11,,,,Diopside,No,12/9/24 20:18
Ti,EDS,K series,15.78,0.14518,14.86,0.04,11.23,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.44,0.00443,0.44,0.02,0.32,,,,V,Yes,
Mn,EDS,K series,0.6,0.00567,0.64,0.02,0.42,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,50.57,0.47247,51.67,0.09,33.49,,,,Hematite,No,12/18/24 23:25
Total,,,,,92,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRc02_grain_64,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,19.68,0.11187,36.12,0.11,63.11,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.69,0.00393,1.06,0.02,1.1,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.14,0.00072,0.14,0.01,0.14,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,11.42,0.10506,10.87,0.04,6.35,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.36,0.00362,0.37,0.02,0.2,,,,V,Yes,
Mn,EDS,K series,0.32,0.00299,0.34,0.02,0.17,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,55.92,0.52253,57.54,0.1,28.8,,,,Hematite,No,12/18/24 23:25
Zn,EDS,K series,0.25,0.00249,0.3,0.04,0.13,,,,Zn,Yes,
Total,,,,,106.73,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRc02_grain_65,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,28.72,0.16322,33.48,0.08,61.59,,,,Hematite,No,12/18/24 23:25
Mg,EDS,K series,0.62,0.00357,1.35,0.02,1.64,,,,Forsterite,No,12/9/24 20:00
Al,EDS,K series,1.3,0.00738,2.01,0.02,2.19,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,2.95,0.01531,3.09,0.02,3.24,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,0.26,0.00242,0.25,0.01,0.15,,,,TiO2,No,12/9/24 20:22
Mn,EDS,K series,0.2,0.00189,0.21,0.02,0.11,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,57.87,0.54071,58.98,0.1,31.08,,,,Hematite,No,12/18/24 23:25
Total,,,,,99.37,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRc02_grain_66,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,27.62,0.15698,36.49,0.09,63.38,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.65,0.0037,1.02,0.02,1.05,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.28,0.00145,0.29,0.01,0.29,,,,Forsterite,No,12/9/24 20:00
Ca,EDS,K series,0.05,0.00046,0.05,0.01,0.03,,,,Diopside,No,12/9/24 20:18
Ti,EDS,K series,3.75,0.03454,3.53,0.02,2.05,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.33,0.00331,0.33,0.02,0.18,,,,V,Yes,
Mn,EDS,K series,0.26,0.00248,0.28,0.02,0.14,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,65,0.60738,66.07,0.1,32.88,,,,Hematite,No,12/18/24 23:25
Total,,,,,108.06,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRc02_grain_67,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,28.47,0.16182,31.6,0.08,60.41,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.07,0.00042,0.12,0.02,0.13,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.36,0.00189,0.39,0.01,0.42,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,0.3,0.00275,0.28,0.01,0.18,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.05,0.00049,0.05,0.01,0.03,,,,V,Yes,
Fe,EDS,K series,70.75,0.66104,70.91,0.1,38.83,,,,Hematite,No,12/18/24 23:25
Total,,,,,103.35,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRc02_grain_68,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,22.01,0.1251,34.09,0.1,61.96,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.59,0.00332,0.91,0.02,0.98,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.07,0.00035,0.07,0.01,0.07,,,,Forsterite,No,12/9/24 20:00
Cl,EDS,K series,0.08,0.00067,0.09,0.01,0.07,,,,NaCl,Yes,
Ti,EDS,K series,6.95,0.06393,6.55,0.03,3.98,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.48,0.00475,0.47,0.02,0.27,,,,V,Yes,
Mn,EDS,K series,0.67,0.00637,0.71,0.02,0.38,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,60.87,0.56876,62.02,0.1,32.29,,,,Hematite,No,12/18/24 23:25
Total,,,,,104.91,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRc02_grain_69,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,22.83,0.12976,31.98,0.09,60.58,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.66,0.00376,1.04,0.02,1.17,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.35,0.0018,0.36,0.01,0.39,,,,Forsterite,No,12/9/24 20:00
Ca,EDS,K series,0.07,0.00064,0.06,0.01,0.05,,,,Diopside,No,12/9/24 20:18
Ti,EDS,K series,4.04,0.03717,3.79,0.02,2.4,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.7,0.00696,0.69,0.02,0.41,,,,V,Yes,
Mn,EDS,K series,0.34,0.00323,0.36,0.02,0.2,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,63.33,0.59171,64.12,0.1,34.8,,,,Hematite,No,12/18/24 23:25
Total,,,,,102.4,,100,,,,,,
,,,,,,,,,,,,,
BRc02_grain_70,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,10.72,0.0609,39.26,0.19,64.74,,,,Hematite,No,12/18/24 23:25
Si,EDS,K series,0.07,0.00037,0.07,0.01,0.06,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,34.81,0.32018,33.99,0.06,18.72,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.19,0.00187,0.2,0.03,0.1,,,,V,Yes,
Mn,EDS,K series,0.63,0.006,0.71,0.02,0.34,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,31.62,0.29547,33.93,0.08,16.03,,,,Hematite,No,12/18/24 23:25
Total,,,,,108.16,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRc02_grain_71,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,30.38,0.17264,33.65,0.08,62.02,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.12,0.00069,0.19,0.02,0.21,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.59,0.00308,0.63,0.02,0.66,,,,Forsterite,No,12/9/24 20:00
K,EDS,K series,0.09,0.00073,0.08,0.01,0.06,,,,Orthoclase,No,12/9/24 20:17
Ti,EDS,K series,0.21,0.00193,0.19,0.01,0.12,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.12,0.00118,0.11,0.01,0.07,,,,V,Yes,
Fe,EDS,K series,69.37,0.64819,69.82,0.1,36.86,,,,Hematite,No,12/18/24 23:25
Total,,,,,104.68,,100,,,,,,
,,,,,,,,,,,,,
BRc02_grain_72,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,24.74,0.1406,28.21,0.08,58.07,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.18,0.001,0.28,0.02,0.35,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.84,0.00438,0.9,0.02,1.05,,,,Forsterite,No,12/9/24 20:00
K,EDS,K series,0.05,0.00039,0.04,0.01,0.04,,,,Orthoclase,No,12/9/24 20:17
Ca,EDS,K series,0.1,0.00084,0.09,0.01,0.07,,,,Diopside,No,12/9/24 20:18
Ti,EDS,K series,0.19,0.00176,0.18,0.01,0.12,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.1,0.00105,0.1,0.01,0.07,,,,V,Yes,
Fe,EDS,K series,68.24,0.63761,68.23,0.1,40.24,,,,Hematite,No,12/18/24 23:25
Total,,,,,98.03,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRc02_grain_73,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,25.44,0.14457,30.56,0.08,59.8,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.3,0.00168,0.47,0.02,0.55,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,1.12,0.00579,1.17,0.02,1.31,,,,Forsterite,No,12/9/24 20:00
K,EDS,K series,0.08,0.00063,0.07,0.01,0.06,,,,Orthoclase,No,12/9/24 20:17
Ca,EDS,K series,0.15,0.00131,0.13,0.01,0.1,,,,Diopside,No,12/9/24 20:18
Ti,EDS,K series,1.32,0.01216,1.23,0.02,0.8,,,,TiO2,No,12/9/24 20:22
Mn,EDS,K series,0.51,0.00481,0.53,0.02,0.3,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,65.72,0.6141,66.12,0.1,37.07,,,,Hematite,No,12/18/24 23:25
Total,,,,,100.29,,100,,,,,,
,,,,,,,,,,,,,
BRc02_grain_74,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,32.64,0.18552,36.28,0.08,63.44,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.26,0.0015,0.42,0.02,0.43,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.99,0.00512,1.03,0.02,1.03,,,,Forsterite,No,12/9/24 20:00
K,EDS,K series,0.04,0.00032,0.04,0.01,0.03,,,,Orthoclase,No,12/9/24 20:17
Ca,EDS,K series,0.09,0.00074,0.08,0.01,0.05,,,,Diopside,No,12/9/24 20:18
Ti,EDS,K series,0.28,0.00256,0.26,0.01,0.15,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.1,0.00101,0.1,0.01,0.05,,,,V,Yes,
Fe,EDS,K series,68.74,0.64233,69.5,0.1,34.81,,,,Hematite,No,12/18/24 23:25
Total,,,,,107.7,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRc02_grain_75,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,20.26,0.11516,31.12,0.09,59.97,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.44,0.00247,0.69,0.02,0.79,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.14,0.00074,0.15,0.01,0.16,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,5.75,0.05293,5.39,0.03,3.47,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,1.04,0.01044,1.03,0.02,0.62,,,,V,Yes,
Mn,EDS,K series,0.32,0.00305,0.34,0.02,0.19,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,62.03,0.57962,62.87,0.1,34.71,,,,Hematite,No,12/18/24 23:25
Zn,EDS,K series,0.14,0.00139,0.17,0.04,0.08,,,,Zn,Yes,
Total,,,,,101.75,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRc02_grain_76,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,23.4,0.13296,31.86,0.09,60.45,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.55,0.00312,0.87,0.02,0.98,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.4,0.00207,0.42,0.01,0.45,,,,Forsterite,No,12/9/24 20:00
Ca,EDS,K series,0.08,0.00065,0.07,0.01,0.05,,,,Diopside,No,12/9/24 20:18
Ti,EDS,K series,3.29,0.03027,3.08,0.02,1.95,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.83,0.00828,0.81,0.02,0.49,,,,V,Yes,
Fe,EDS,K series,64.82,0.60569,65.53,0.1,35.63,,,,Hematite,No,12/18/24 23:25
Total,,,,,102.64,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRc02_grain_77,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,19.13,0.10869,32.44,0.1,60.61,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.23,0.00131,0.36,0.02,0.4,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.09,0.00046,0.09,0.01,0.1,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,8.59,0.07904,8.08,0.03,5.05,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.91,0.0091,0.91,0.02,0.53,,,,V,Yes,
Mn,EDS,K series,0.54,0.0051,0.57,0.02,0.31,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,60.52,0.56548,61.64,0.1,33,,,,Hematite,No,12/18/24 23:25
Total,,,,,104.1,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRc02_grain_78,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,27.3,0.15515,31.44,0.08,60.27,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.09,0.00052,0.15,0.02,0.17,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.26,0.00135,0.28,0.01,0.3,,,,Forsterite,No,12/9/24 20:00
Ca,EDS,K series,0.05,0.00045,0.05,0.01,0.03,,,,Diopside,No,12/9/24 20:18
Ti,EDS,K series,0.96,0.00884,0.89,0.02,0.57,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.09,0.00085,0.08,0.02,0.05,,,,V,Yes,
Fe,EDS,K series,70.08,0.65485,70.31,0.1,38.61,,,,Hematite,No,12/18/24 23:25
Total,,,,,103.19,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRc02_grain_79,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,28.68,0.16298,31.73,0.08,60.42,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.11,0.00061,0.17,0.02,0.2,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.56,0.00288,0.59,0.02,0.64,,,,Forsterite,No,12/9/24 20:00
Ca,EDS,K series,0.05,0.0004,0.04,0.01,0.03,,,,Diopside,No,12/9/24 20:18
Ti,EDS,K series,0.13,0.00118,0.12,0.01,0.08,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.05,0.00055,0.05,0.01,0.03,,,,V,Yes,
Fe,EDS,K series,70.56,0.65934,70.76,0.1,38.6,,,,Hematite,No,12/18/24 23:25
Total,,,,,103.47,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRc02_grain_80,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,27.97,0.15898,31.61,0.08,60.22,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.28,0.00156,0.44,0.02,0.5,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.99,0.00515,1.05,0.02,1.14,,,,Forsterite,No,12/9/24 20:00
K,EDS,K series,0.05,0.00042,0.05,0.01,0.04,,,,Orthoclase,No,12/9/24 20:17
Ca,EDS,K series,0.11,0.00091,0.09,0.01,0.07,,,,Diopside,No,12/9/24 20:18
Ti,EDS,K series,0.05,0.00047,0.05,0.01,0.03,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.22,0.00219,0.21,0.01,0.13,,,,V,Yes,
Fe,EDS,K series,69.09,0.64558,69.4,0.1,37.88,,,,Hematite,No,12/18/24 23:25
Total,,,,,102.9,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRc02_grain_81,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,16.88,0.09593,35.77,0.12,62.99,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.95,0.0054,1.42,0.02,1.49,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.06,0.00033,0.07,0.01,0.07,,,,Forsterite,No,12/9/24 20:00
Ca,EDS,K series,0.09,0.00074,0.07,0.01,0.05,,,,Diopside,No,12/9/24 20:18
Ti,EDS,K series,14.18,0.13042,13.58,0.04,7.99,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,1.02,0.01019,1.04,0.02,0.58,,,,V,Yes,
Mn,EDS,K series,0.11,0.00103,0.12,0.02,0.06,,,,MnO,No,12/9/24 20:20
Fe,EDS,K series,51.22,0.47861,53.09,0.09,26.78,,,,Hematite,No,12/18/24 23:25
Total,,,,,105.17,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRc02_grain_82,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,26.88,0.15273,30.39,0.08,59.6,,,,Hematite,No,12/18/24 23:25
Al,EDS,K series,0.28,0.00158,0.45,0.02,0.52,,,,Nepheline,No,12/9/24 21:18
Si,EDS,K series,0.62,0.00324,0.66,0.02,0.74,,,,Forsterite,No,12/9/24 20:00
Ti,EDS,K series,0.34,0.00311,0.31,0.01,0.2,,,,TiO2,No,12/9/24 20:22
V,EDS,K series,0.13,0.00128,0.12,0.01,0.08,,,,V,Yes,
Fe,EDS,K series,68.98,0.64457,69.15,0.1,38.86,,,,Hematite,No,12/18/24 23:25
Total,,,,,101.09,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
BRc02_grain_83,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,27.89,0.15849,32.19,0.08,60.94,,,,Hematite,No,12/18/24 23:25
