Hematite_Elba_01,,,,,,,,,,,,,
Fe,EDS,K series,54.8,0.49814,54.54,0.09,29.67,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,92.56,,100,,,,,,
,,,,,,,,,,,,,
Goethite_02,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,41.23,0.18935,35.88,0.07,68.16,,,,Fayalite,No,12/18/2024 21:31
Al,EDS,K series,0.13,0.00072,0.2,0.01,0.22,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,0.36,0.00188,0.37,0.01,0.4,,,,Forsterite,No,12/9/2024 20:00
P,EDS,K series,1.08,0.00861,1.42,0.02,1.39,,,,Chlorapatite,No,12/9/2024 20:13
Ca,EDS,K series,0.12,0.00103,0.11,0.01,0.08,,,,Diopside,No,12/9/2024 20:18
Fe,EDS,K series,54.95,0.49948,54.67,0.09,29.75,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,92.65,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
LRa02_grain_01,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,29.89,0.13724,27.84,0.07,59.17,,,,Fayalite,No,12/18/2024 21:31
Al,EDS,K series,0.15,0.00082,0.23,0.02,0.29,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,0.64,0.00331,0.68,0.02,0.82,,,,Forsterite,No,12/9/2024 20:00
K,EDS,K series,0.07,0.00053,0.06,0.01,0.05,,,,Orthoclase,No,12/9/2024 20:17
Ti,EDS,K series,0.72,0.00664,0.67,0.02,0.47,,,,TiO2,No,12/9/2024 20:22
Fe,EDS,K series,66.04,0.60032,64.38,0.1,39.19,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,93.86,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
LRa02_grain_02,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,30.43,0.13973,26.99,0.07,58.85,,,,Fayalite,No,12/18/2024 21:31
Si,EDS,K series,0.18,0.00096,0.2,0.01,0.24,,,,Forsterite,No,12/9/2024 20:00
Ti,EDS,K series,0.05,0.00047,0.05,0.01,0.03,,,,TiO2,No,12/9/2024 20:22
Fe,EDS,K series,67.38,0.61245,65.43,0.1,40.87,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,92.67,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
LRa02_grain_03,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,27.65,0.12698,24.84,0.07,55.7,,,,Fayalite,No,12/18/2024 21:31
Si,EDS,K series,0.2,0.00102,0.21,0.01,0.27,,,,Forsterite,No,12/9/2024 20:00
Fe,EDS,K series,70.99,0.64532,68.55,0.1,44.03,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,93.6,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
LRa02_grain_04,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,28.87,0.13259,27.83,0.07,59.48,,,,Fayalite,No,12/18/2024 21:31
Al,EDS,K series,0.35,0.00201,0.56,0.02,0.71,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,1.1,0.0057,1.16,0.02,1.41,,,,Forsterite,No,12/9/2024 20:00
P,EDS,K series,0.03,0.00023,0.04,0.01,0.04,,,,Chlorapatite,No,12/9/2024 20:13
S,EDS,K series,0.05,0.00037,0.05,0.01,0.05,,,,Pentlandite,No,12/9/2024 20:09
Ca,EDS,K series,0.15,0.00125,0.13,0.01,0.11,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,1.01,0.00931,0.94,0.02,0.67,,,,TiO2,No,12/9/2024 20:22
Fe,EDS,K series,62.59,0.56899,61.25,0.1,37.51,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,91.96,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_05,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,31.73,0.14572,30.27,0.08,61.32,,,,Fayalite,No,12/18/2024 21:31
Al,EDS,K series,0.63,0.00357,0.99,0.02,1.19,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,1.69,0.00876,1.77,0.02,2.04,,,,Forsterite,No,12/9/2024 20:00
K,EDS,K series,0.07,0.0006,0.07,0.01,0.05,,,,Orthoclase,No,12/9/2024 20:17
Ca,EDS,K series,0.09,0.00081,0.08,0.01,0.07,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,0.73,0.00668,0.68,0.02,0.46,,,,TiO2,No,12/9/2024 20:22
V,EDS,K series,0.08,0.00076,0.07,0.01,0.05,,,,V,Yes,
Fe,EDS,K series,60.97,0.55425,59.99,0.1,34.82,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,93.92,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
LRa02_grain_06,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,31.51,0.14468,29.7,0.07,61.37,,,,Fayalite,No,12/18/2024 21:31
Al,EDS,K series,0.63,0.00356,0.99,0.02,1.21,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,1.47,0.00764,1.55,0.02,1.82,,,,Forsterite,No,12/9/2024 20:00
Ca,EDS,K series,0.06,0.00055,0.06,0.01,0.05,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,0.73,0.00671,0.68,0.02,0.47,,,,TiO2,No,12/9/2024 20:22
Fe,EDS,K series,60.27,0.54788,59.26,0.1,35.08,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,92.23,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
LRa02_grain_07,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,29.78,0.13674,29,0.07,59.27,,,,Fayalite,No,12/18/2024 21:31
Mg,EDS,K series,0.77,0.00446,1.71,0.02,2.3,,,,Forsterite,No,12/9/2024 20:00
Al,EDS,K series,0.88,0.00498,1.38,0.02,1.67,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,2.17,0.01127,2.29,0.02,2.67,,,,Forsterite,No,12/9/2024 20:00
K,EDS,K series,0.06,0.00045,0.05,0.01,0.04,,,,Orthoclase,No,12/9/2024 20:17
Ca,EDS,K series,0.08,0.00067,0.07,0.01,0.06,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,0.61,0.00559,0.58,0.02,0.39,,,,TiO2,No,12/9/2024 20:22
V,EDS,K series,0.08,0.00082,0.08,0.01,0.05,,,,V,Yes,
Fe,EDS,K series,58.09,0.52802,57.3,0.09,33.55,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,92.46,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_08,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,30.94,0.14209,29.43,0.07,60.51,,,,Fayalite,No,12/18/2024 21:31
Al,EDS,K series,0.26,0.00146,0.41,0.02,0.5,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,0.75,0.00389,0.79,0.02,0.93,,,,Forsterite,No,12/9/2024 20:00
Ca,EDS,K series,0.07,0.00062,0.06,0.01,0.05,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,1.15,0.01057,1.07,0.02,0.73,,,,TiO2,No,12/9/2024 20:22
Fe,EDS,K series,64.64,0.58755,63.27,0.1,37.27,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,95.03,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_09,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,25.94,0.1191,26.37,0.07,58,,,,Fayalite,No,12/18/2024 21:31
Al,EDS,K series,0.73,0.00413,1.14,0.02,1.49,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,2.21,0.01144,2.31,0.02,2.9,,,,Forsterite,No,12/9/2024 20:00
K,EDS,K series,0.72,0.00576,0.64,0.01,0.57,,,,Orthoclase,No,12/9/2024 20:17
Ca,EDS,K series,0.18,0.00152,0.16,0.01,0.14,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,0.71,0.00655,0.67,0.02,0.49,,,,TiO2,No,12/9/2024 20:22
V,EDS,K series,0.08,0.00076,0.07,0.01,0.05,,,,V,Yes,
Fe,EDS,K series,58.81,0.5346,57.71,0.09,36.37,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,89.07,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
LRa02_grain_10,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,28.79,0.13222,27.83,0.07,58.72,,,,Fayalite,No,12/18/2024 21:31
Mg,EDS,K series,0.55,0.00319,1.24,0.02,1.73,,,,Forsterite,No,12/9/2024 20:00
Al,EDS,K series,0.69,0.00388,1.09,0.02,1.36,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,1.8,0.00934,1.91,0.02,2.29,,,,Forsterite,No,12/9/2024 20:00
Ca,EDS,K series,0.1,0.00085,0.09,0.01,0.07,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,0.58,0.00533,0.54,0.01,0.38,,,,TiO2,No,12/9/2024 20:22
V,EDS,K series,0.11,0.00114,0.11,0.01,0.07,,,,V,Yes,
Fe,EDS,K series,59.56,0.54143,58.53,0.09,35.37,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,91.34,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_11,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,31.19,0.14323,29.13,0.07,60.62,,,,Fayalite,No,12/18/2024 21:31
Al,EDS,K series,0.66,0.00372,1.04,0.02,1.28,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,1.39,0.0072,1.46,0.02,1.73,,,,Forsterite,No,12/9/2024 20:00
Ca,EDS,K series,0.08,0.00065,0.07,0.01,0.06,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,0.37,0.00341,0.35,0.01,0.24,,,,TiO2,No,12/9/2024 20:22
V,EDS,K series,0.12,0.00123,0.12,0.01,0.08,,,,V,Yes,
Fe,EDS,K series,61.54,0.55943,60.38,0.1,35.99,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,92.55,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
LRa02_grain_12,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,26.63,0.12227,25.98,0.07,57.26,,,,Fayalite,No,12/18/2024 21:31
Al,EDS,K series,0.37,0.00208,0.58,0.02,0.76,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,2.11,0.01094,2.22,0.02,2.79,,,,Forsterite,No,12/9/2024 20:00
K,EDS,K series,0.13,0.001,0.11,0.01,0.1,,,,Orthoclase,No,12/9/2024 20:17
Ca,EDS,K series,0.07,0.00059,0.06,0.01,0.05,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,0.59,0.00541,0.55,0.01,0.4,,,,TiO2,No,12/9/2024 20:22
V,EDS,K series,0.13,0.00126,0.12,0.01,0.09,,,,V,Yes,
Fe,EDS,K series,62.53,0.56839,61.06,0.1,38.55,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,90.69,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
LRa02_grain_13,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,24.89,0.1143,25.33,0.07,56.29,,,,Fayalite,No,12/18/2024 21:31
Mg,EDS,K series,0.72,0.00419,1.62,0.02,2.37,,,,Forsterite,No,12/9/2024 20:00
Al,EDS,K series,0.87,0.00494,1.38,0.02,1.82,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,2.18,0.0113,2.31,0.02,2.92,,,,Forsterite,No,12/9/2024 20:00
Ca,EDS,K series,0.07,0.00063,0.06,0.01,0.06,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,1.17,0.0108,1.11,0.02,0.82,,,,TiO2,No,12/9/2024 20:22
Fe,EDS,K series,57.13,0.51931,56.12,0.09,35.73,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,87.92,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_14,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,30.99,0.14231,29.19,0.07,61,,,,Fayalite,No,12/18/2024 21:31
Al,EDS,K series,0.7,0.00396,1.1,0.02,1.36,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,1.74,0.00904,1.83,0.02,2.18,,,,Forsterite,No,12/9/2024 20:00
K,EDS,K series,0.05,0.00037,0.04,0.01,0.03,,,,Orthoclase,No,12/9/2024 20:17
Ca,EDS,K series,0.07,0.00059,0.06,0.01,0.05,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,0.45,0.0041,0.42,0.01,0.29,,,,TiO2,No,12/9/2024 20:22
V,EDS,K series,0.08,0.00078,0.08,0.01,0.05,,,,V,Yes,
Fe,EDS,K series,59.53,0.54113,58.53,0.09,35.04,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,91.25,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_15,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,25.5,0.11709,24.11,0.07,55.92,,,,Fayalite,No,12/18/2024 21:31
Al,EDS,K series,0.39,0.00219,0.62,0.02,0.86,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,1.02,0.0053,1.09,0.02,1.44,,,,Forsterite,No,12/9/2024 20:00
K,EDS,K series,0.13,0.00104,0.11,0.01,0.11,,,,Orthoclase,No,12/9/2024 20:17
Ca,EDS,K series,0.05,0.00041,0.04,0.01,0.04,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,0.17,0.00157,0.16,0.01,0.12,,,,TiO2,No,12/9/2024 20:22
V,EDS,K series,0.18,0.00185,0.18,0.01,0.13,,,,V,Yes,
Fe,EDS,K series,64.15,0.58313,62.27,0.1,41.38,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,88.59,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_16,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,38.46,0.17663,33.01,0.07,66.33,,,,Fayalite,No,12/18/2024 21:31
Al,EDS,K series,0.06,0.00032,0.09,0.01,0.11,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,0.76,0.00392,0.79,0.01,0.9,,,,Forsterite,No,12/9/2024 20:00
P,EDS,K series,0.09,0.00071,0.12,0.01,0.12,,,,Chlorapatite,No,12/9/2024 20:13
Fe,EDS,K series,57.18,0.51976,56.51,0.09,32.53,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,90.51,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_17,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,27.13,0.12458,28.54,0.08,59.69,,,,Fayalite,No,12/18/2024 21:31
Al,EDS,K series,1.16,0.00656,1.77,0.02,2.19,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,3.17,0.01642,3.28,0.02,3.91,,,,Forsterite,No,12/9/2024 20:00
K,EDS,K series,0.58,0.00459,0.51,0.01,0.44,,,,Orthoclase,No,12/9/2024 20:17
Ca,EDS,K series,0.23,0.00195,0.2,0.01,0.17,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,1.25,0.01152,1.19,0.02,0.83,,,,TiO2,No,12/9/2024 20:22
Fe,EDS,K series,55.29,0.50255,54.69,0.09,32.77,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,90.19,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_18,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,28.47,0.13072,26.84,0.07,58.45,,,,Fayalite,No,12/18/2024 21:31
Al,EDS,K series,0.37,0.00208,0.59,0.02,0.76,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,0.82,0.00424,0.87,0.02,1.08,,,,Forsterite,No,12/9/2024 20:00
Ca,EDS,K series,0.07,0.00056,0.06,0.01,0.05,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,0.48,0.00443,0.45,0.01,0.32,,,,TiO2,No,12/9/2024 20:22
V,EDS,K series,0.21,0.00214,0.21,0.01,0.14,,,,V,Yes,
Fe,EDS,K series,64.45,0.5859,62.83,0.1,39.2,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,91.84,,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
LRa02_grain_19,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,31.04,0.14253,30.3,0.08,60.8,,,,Fayalite,No,12/18/2024 21:31
Mg,EDS,K series,0.46,0.00267,1.03,0.02,1.36,,,,Forsterite,No,12/9/2024 20:00
Al,EDS,K series,0.88,0.00499,1.38,0.02,1.64,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,2.03,0.0105,2.13,0.02,2.43,,,,Forsterite,No,12/9/2024 20:00
Ca,EDS,K series,0.08,0.00065,0.07,0.01,0.05,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,1.03,0.00943,0.97,0.02,0.65,,,,TiO2,No,12/9/2024 20:22
Fe,EDS,K series,58.24,0.5294,57.52,0.09,33.07,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,93.39,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_20,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,28.06,0.12887,28.72,0.08,59.81,,,,Fayalite,No,12/18/2024 21:31
Mg,EDS,K series,0.74,0.00429,1.62,0.02,2.22,,,,Forsterite,No,12/9/2024 20:00
Al,EDS,K series,1.01,0.00569,1.56,0.02,1.92,,,,Nepheline,No,12/9/2024 21:18
Si,EDS,K series,2.51,0.01301,2.63,0.02,3.12,,,,Forsterite,No,12/9/2024 20:00
Cl,EDS,K series,0.07,0.00064,0.08,0.01,0.08,,,,NaCl,Yes,
K,EDS,K series,0.05,0.00038,0.04,0.01,0.04,,,,Orthoclase,No,12/9/2024 20:17
Ca,EDS,K series,0.09,0.00075,0.08,0.01,0.06,,,,Diopside,No,12/9/2024 20:18
Ti,EDS,K series,1.37,0.01262,1.31,0.02,0.91,,,,TiO2,No,12/9/2024 20:22
Fe,EDS,K series,53.87,0.48971,53.38,0.09,31.84,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,89.42,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_21,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,32.32,0.14842,28.63,0.07,59.88,,,,Fayalite,No,12/18/2024 21:31
Si,EDS,K series,0.6,0.00313,0.64,0.02,0.76,,,,Forsterite,No,12/9/2024 20:00
Fe,EDS,K series,67.43,0.61297,65.68,0.1,39.36,,,,Fayalite,No,12/18/2024 21:31
Total,,,,,94.96,,100,,,,,,
,,,,,,,,,,,,,
LRa02_grain_22,,,,,,,,,,,,,
Element,Signal Type,Line,Apparent Concentration,k Ratio,Wt%,Wt% Sigma,Atomic %,Oxide %,Oxide % Sigma,Number of Ions,Standard Name,Factory Standard,Standardization Date
O,EDS,K series,32.1,0.1474,28.45,0.07,59.75,,,,Fayalite,No,12/18/2024 21:31
