Fe,Fe_se,O,O_se,Ti,Ti_se,window_size
0.3566139959342764,0.006643995565910684,0.6392539083835058,0.0065810854879804846,0.004132095682217627,0.0004584196337791686,11
0.38005357498833475,0.0054638099709195635,0.6124049948334548,0.005383154411732166,0.007541430178210522,0.0007426448138796869,10
0.34600103244203867,0.006057538680288625,0.6468646721600223,0.006159445007799101,0.007134295397939107,0.0006712287467402515,11
