Fe,Fe_se,O,O_se,Ti,Ti_se,window_size
0.3327694688621267,0.006481121946631049,0.655488004374134,0.00630982572754962,0.011742526763739295,0.000890111941003753,11
0.31592201064521347,0.006013078867991502,0.675159666817309,0.005952703417886236,0.008918322537477544,0.0006601058292932126,12
