fe_mean,fe_se,o_mean,o_se,ti_mean,ti_se,window_size
0.3973014904180963,0.007563203206969785,0.6001830450935267,0.007572794960704493,0.0025154644883770357,0.00034928319282170216,11
0.39855605481488254,0.009430713002711009,0.5984782861872412,0.00953002037720059,0.0029656589978762234,0.0005182776374379333,10
0.41092315240507743,0.009608210463709889,0.5859803339317039,0.009681952262574216,0.0030965136632186813,0.0004858113896015595,10
