fe_mean,fe_se,o_mean,o_se,ti_mean,ti_se,window_size
0.1464329503042608,0.005193643143422684,0.6395225259534536,0.008771112770218477,0.2140445237422857,0.0048225586954712,10
0.1287047251094289,0.005441242019180273,0.6519617923313978,0.013027583647627633,0.21933348255917332,0.008608132841464767,10
0.1397710790453845,0.00578870037917069,0.6550389705780639,0.012051661965533067,0.2051899503765516,0.007297195847512995,10
