Fe,Fe_se,O,O_se,Ti,Ti_se,window_size
0.22213126988554424,0.007075837634348804,0.64078361296062,0.00979250664211763,0.1370851171538356,0.007365547079035409,11
0.321519968372753,0.011664198487516857,0.6161405235457996,0.011367557270473116,0.06233950808144732,0.003711426586347348,9
