fe_mean,fe_se,o_mean,o_se,ti_mean,ti_se,window_size
0.30587587865988836,0.004235261650497736,0.6913915427148051,0.004164240113147147,0.002732578625306621,0.0003613813179285906,11
0.2997177971841268,0.006145419261030611,0.6959579192226503,0.006230489614274189,0.004324283593222923,0.0005526602762169271,11
0.30991752974336995,0.005929781100562884,0.6863620989455635,0.005938696591762721,0.003720371311066355,0.0004352383647294331,11
0.2884842192914507,0.00599503296956731,0.7093786460215692,0.006009010903561577,0.0021371346869800793,0.00032850007540796575,11
