fe_mean,fe_se,o_mean,o_se,ti_mean,ti_se,window_size
0.3011144327943638,0.00621612222257317,0.6915368356476744,0.006081532155653939,0.0073487315579617565,0.0007520824808059871,10
0.2877959176043656,0.0053084272457679695,0.7048448238045971,0.005384564012554342,0.007359258591037226,0.000669338410410639,11
