Fe,Fe_se,O,O_se,Ti,Ti_se,window_size
0.3427729267354161,0.006628172607822989,0.6505418874023279,0.006612883489170885,0.006685185862256052,0.0005313975099475372,11
0.3541775576166692,0.0061481736496179695,0.6381267151785621,0.006242901382904295,0.007695727204768594,0.0006900333595479522,10
0.3717262509349669,0.006348861641301966,0.6206832356619185,0.006343313130727882,0.0075905134031145375,0.0005896603219134152,10
