fe_mean,fe_se,o_mean,o_se,ti_mean,ti_se,window_size
0.4148221983238168,0.003037886349597565,0.5827232689995475,0.003037799584418184,0.002454532676635668,0.00012831899203278663,29
0.4050868255631721,0.0043322523633996315,0.5923958074358624,0.004332228824595914,0.0025173670009655392,0.00017914160309957471,20
0.41204152466358046,0.004829210120630846,0.5842499009500302,0.004821851060815267,0.003708574386389345,0.00024206293741723406,21
0.3983162875663866,0.004575421261118675,0.5985035670511337,0.004569394539508985,0.003180145382479621,0.00022487544582528145,20
0.4109408133727805,0.008501345892802185,0.5858496777108463,0.008556593689300089,0.003209508916373275,0.0003631316987804982,11
0.42734089568568495,0.010961868224467528,0.570208957090713,0.010995424193364002,0.002450147223602076,0.0004894576262977679,9
