fe_mean,fe_se,o_mean,o_se,ti_mean,ti_se,window_size
0.2949920155497441,0.007163730529178993,0.6285989902301523,0.006709602259332259,0.07640899422010364,0.0034847676405333904,11
0.3714926797205993,0.011090852184762731,0.5913132240602907,0.011921697664267301,0.03719409621910994,0.0023574907557093,12
