fe_mean,fe_se,o_mean,o_se,ti_mean,ti_se,window_size
0.37946100243168324,0.00614576848872707,0.6170391740547141,0.006177714513335447,0.003499823513602551,0.0004946382195003031,11
0.3762869178105761,0.007248504607246964,0.6202777183829905,0.007252106641165283,0.0034353638064335236,0.0004254458289612189,10
0.3933892903697897,0.006709156168252034,0.6016799919553493,0.006653250836625598,0.004930717674861262,0.0005551058968228447,11
0.35971925628436835,0.006429592920431803,0.636816170800725,0.006399578958482196,0.0034645729149068542,0.00044030087419198954,10
