fe_mean,fe_se,o_mean,o_se,ti_mean,ti_se,window_size
0.31615724796571537,0.006069883028371062,0.6820720503713037,0.00606746273424689,0.001770701662980912,0.000302356885464848,9
0.30521436587367606,0.004413489854132637,0.6927661709945987,0.004416331661705431,0.0020194631317253377,0.0003152002142414588,10
0.2979864084772541,0.004584923362770362,0.6992848323462281,0.0046094241976497915,0.0027287591765179768,0.0003680406995544786,11
