fe_mean,fe_se,o_mean,o_se,ti_mean,ti_se,window_size
0.3598206408035861,0.006739922812690234,0.6129412006583232,0.0066242984850980215,0.027238158538090623,0.0012940996823124543,11
0.3591553832387387,0.010767128429832351,0.6086893989720147,0.010823485062088897,0.03215521778924666,0.002406584892171422,10
0.32535965504114805,0.005954957674339801,0.6478216773623906,0.005856036470119025,0.02681866759646123,0.0012203835275085013,11
0.3968216467109296,0.006590172972625796,0.5920595005931903,0.006394671776019348,0.011118852695879892,0.0008952732787339745,10
0.352718397754551,0.00687814279234212,0.6258326583435329,0.005687439861785929,0.021448943901916172,0.003154156490147063,11
